PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
5791,273580883,-0.483891636,0.596911132,-45.79507446,-0.096797645,-0.101033203,9.41385746,1.362549186,-1.277266741,0.444048375, 
5792,273589216,-0.484516233,0.596857607,-45.79490662,-0.086683422,-0.090683214,9.401366234,1.227383018,-1.30971992,0.519687176, 
5793,273597549,-0.48465082,0.596543491,-45.7953949,-0.066375755,-0.100124769,9.416191101,1.286884665,-1.336870909,0.4453803, 
5794,273605882,-0.484525412,0.596385837,-45.79563522,-0.096684352,-0.114430107,9.39293766,1.317929149,-1.321399927,0.471250683, 
5795,273614215,-0.4841353,0.596599817,-45.79546738,-0.091267519,-0.093683794,9.397597313,1.348294973,-1.274820447,0.532609582, 
5796,273622548,-0.483791709,0.597364485,-45.7953949,-0.082123727,-0.104541227,9.397541046,1.344068527,-1.210375071,0.508942008, 
5797,273630881,-0.484499782,0.598091125,-45.79521179,-0.077631898,-0.097873822,9.418440819,1.216688871,-1.214242816,0.542957723, 
5798,273639214,-0.484598249,0.598283291,-45.79557419,-0.090316065,-0.07674659,9.387845039,1.291111112,-1.278982759,0.455907762, 
5799,273647547,-0.483964413,0.598129094,-45.79587555,-0.091201067,-0.065991685,9.427098274,1.377968907,-1.318966508,0.479549676, 
5800,273655880,-0.484791368,0.598873138,-45.79595566,-0.089821622,-0.07716234,9.420470238,1.203510523,-1.212898016,0.490154028, 
5801,273664213,-0.485110462,0.599055171,-45.79592896,-0.108903959,-0.082730658,9.405244827,1.263268352,-1.27936697,0.509159744, 
5802,273672546,-0.485152304,0.599606574,-45.7960701,-0.105649404,-0.076949723,9.415408134,1.298795342,-1.235669017,0.483571112, 
5803,273680879,-0.485322624,0.600116313,-45.79609299,-0.095076047,-0.055200718,9.434051514,1.280826926,-1.240036368,0.518598616, 
5804,273689212,-0.485637993,0.600816429,-45.79681396,-0.116588123,-0.048627876,9.417230606,1.265176773,-1.217521429,0.414579183, 
5805,273697545,-0.485320479,0.600475609,-45.79772186,-0.117820352,-0.068685122,9.432188034,1.341622472,-1.33997035,0.381267875, 
5806,273705878,-0.485246688,0.60037142,-45.79726791,-0.12653406,-0.033835657,9.428779602,1.311141491,-1.315739393,0.553165019, 
5807,273714211,-0.485338569,0.599374473,-45.79696655,-0.128458172,-0.052418202,9.389669418,1.290342569,-1.420603752,0.538641751, 
5808,273722544,-0.486274362,0.599397898,-45.796978,-0.124984466,-0.061940171,9.415187836,1.189858079,-1.299576521,0.49806872, 
5809,273730877,-0.486814797,0.599413037,-45.79647827,-0.111151144,-0.067553908,9.429448128,1.237167597,-1.299807191,0.5685848, 
5810,273739210,-0.486551106,0.599051416,-45.7967453,-0.095705718,-0.077467352,9.411414146,1.334399104,-1.344171047,0.467639059, 
5811,273747543,-0.486527622,0.598567665,-45.79568863,-0.090532809,-0.05990921,9.416609764,1.302791119,-1.361434937,0.620299935, 
5812,273755876,-0.48628819,0.599365413,-45.79517746,-0.106669419,-0.082279272,9.425729752,1.331274271,-1.206187129,0.5610286, 
5813,273764209,-0.486271709,0.599404097,-45.7953949,-0.094147712,-0.083900467,9.414819717,1.305070877,-1.296502948,0.482700258, 
5814,273772542,-0.485608459,0.600087643,-45.79542542,-0.089555509,-0.09057425,9.411809921,1.382131338,-1.219058394,0.496519178, 
5815,273780875,-0.485906392,0.599537969,-45.79543304,-0.080530912,-0.090705417,9.41742897,1.265676379,-1.36760819,0.502500117, 
5816,273789208,-0.485633671,0.600170553,-45.79547119,-0.08707317,-0.089768305,9.429740906,1.335398197,-1.225500345,0.496455073, 
5817,273797541,-0.486324996,0.600256205,-45.79540634,-0.062108293,-0.090527348,9.413902283,1.219416738,-1.290662885,0.480907232, 
5818,273805874,-0.486595541,0.601271629,-45.79577637,-0.086933404,-0.102005817,9.424667358,1.271029472,-1.180342317,0.455625981, 
5819,273814207,-0.486170948,0.601070523,-45.79625702,-0.076535225,-0.114020109,9.394207001,1.353865862,-1.324742556,0.456778616, 
5820,273822540,-0.485590607,0.601154804,-45.79650497,-0.051858824,-0.090045176,9.403792381,1.371475697,-1.291956186,0.471058577, 
5821,273830873,-0.485568285,0.60112983,-45.7964325,-0.071457453,-0.102087535,9.398096085,1.30573678,-1.303034425,0.506598353, 
5822,273839206,-0.485653043,0.601144671,-45.79605103,-0.077285044,-0.114856198,9.43496418,1.292020321,-1.300537109,0.545493484, 
5823,273847539,-0.48562789,0.601463795,-45.79636002,-0.085247003,-0.106232829,9.419915199,1.306005716,-1.262474418,0.444547832, 
5824,273855872,-0.485656917,0.602497458,-45.79656982,-0.090323552,-0.087418213,9.392368317,1.298910618,-1.177998662,0.474926323, 
5825,273864205,-0.485257626,0.603157043,-45.79690552,-0.11548806,-0.07763961,9.422647476,1.3508178,-1.220556617,0.461107463, 
5826,273872538,-0.485015303,0.603110671,-45.7967453,-0.097609647,-0.063657612,9.422542572,1.331069469,-1.307645202,0.518483341, 
5827,273880871,-0.485058099,0.603773475,-45.79660797,-0.121709771,-0.064656012,9.425850868,1.297104955,-1.221991062,0.528882682, 
5828,273889204,-0.484864831,0.602952838,-45.79582596,-0.135224923,-0.049889095,9.396465302,1.324960232,-1.402174473,0.59249568, 
5829,273897537,-0.485154629,0.603894532,-45.79517746,-0.134248793,-0.02857803,9.410890579,1.26681602,-1.188141823,0.585733533, 
5830,273905870,-0.484967828,0.604242563,-45.79523468,-0.141006604,-0.023865797,9.421013832,1.323782086,-1.260758162,0.492856205, 
5831,273914203,-0.485501647,0.603656411,-45.79541397,-0.143393025,-0.043383751,9.404951096,1.238653064,-1.371014714,0.468638003, 
5832,273922536,-0.485378712,0.603459835,-45.79551315,-0.153396621,-0.021726003,9.416185379,1.317557931,-1.325613737,0.488962948, 
5833,273930869,-0.485959113,0.604046941,-45.79586792,-0.136686981,-0.04592574,9.424292564,1.232223988,-1.230366945,0.475118428, 
5834,273939202,-0.486302495,0.60492605,-45.79679871,-0.149133936,-0.050295711,9.450303078,1.263268471,-1.195044875,0.389643729, 
5835,273947535,-0.486053348,0.605318069,-45.7968483,-0.112617433,-0.049364682,9.423750877,1.331812143,-1.253598928,0.487029046, 
5836,273955868,-0.486412793,0.605200708,-45.79654694,-0.114860415,-0.083944604,9.40838623,1.259503245,-1.316968679,0.536387682, 
5837,273964201,-0.48634246,0.605518341,-45.79681778,-0.098104559,-0.067721494,9.407565117,1.311051726,-1.262346268,0.460787237, 
5838,273972534,-0.486763567,0.605787277,-45.79676437,-0.08583425,-0.0665121,9.42141819,1.251421928,-1.270286679,0.506662428, 
5839,273980867,-0.487362593,0.605376959,-45.79680634,-0.098041423,-0.099096745,9.416139603,1.229355216,-1.349729419,0.501270652, 
5840,273989200,-0.487336308,0.605860829,-45.79663086,-0.075625971,-0.10149093,9.444447517,1.306249142,-1.244582891,0.520302057, 
5841,273997533,-0.487532556,0.604919612,-45.79740906,-0.074182741,-0.106562391,9.443245888,1.279700041,-1.413521528,0.420521677, 
5842,274005866,-0.487111688,0.605441034,-45.7975502,-0.05213397,-0.12637952,9.390873909,1.352265239,-1.240138888,0.482098341, 
5843,274014199,-0.487336934,0.605402887,-45.79799652,-0.068382293,-0.115592375,9.398197174,1.275294304,-1.304942846,0.455433875, 
5844,274022532,-0.48736304,0.605520368,-45.79905319,-0.065432429,-0.108691491,9.402639389,1.300178528,-1.286462188,0.372507811, 
5845,274030865,-0.487256259,0.606003582,-45.79941559,-0.067272194,-0.101373985,9.416987419,1.315060377,-1.243225336,0.470764011, 
5846,274039198,-0.487229943,0.606070101,-45.79916382,-0.059682444,-0.110710256,9.435154915,1.305890322,-1.294812322,0.5308038, 
5847,274047531,-0.487310201,0.605814815,-45.79904556,-0.055957776,-0.115386307,9.420819283,1.292071581,-1.332042575,0.534376919, 
5848,274055864,-0.487145543,0.605431616,-45.79955673,-0.066194348,-0.088257968,9.40528965,1.322014451,-1.347488046,0.438682199, 
5849,274064197,-0.486543298,0.605295718,-45.7996521,-0.100980587,-0.096720003,9.414113998,1.375433087,-1.316609979,0.501757205, 
5850,274072530,-0.486216307,0.605418742,-45.79982758,-0.106087849,-0.093246371,9.402012825,1.34131515,-1.287845254,0.479524106, 
5851,274080863,-0.48653242,0.606302321,-45.80056763,-0.082814045,-0.077147283,9.403503418,1.265983462,-1.194353342,0.418946415, 
5852,274089196,-0.486293197,0.607332706,-45.80039215,-0.094733529,-0.067757361,9.427922249,1.331018209,-1.178447008,0.522709727, 
5853,274097529,-0.48665756,0.607319713,-45.8007431,-0.104907483,-0.059203096,9.407172203,1.259695172,-1.302868128,0.477564633, 
5854,274105862,-0.48720029,0.606974304,-45.80134964,-0.122380339,-0.04605988,9.409755707,1.237026691,-1.342774987,0.425593317, 
5855,274114195,-0.487153262,0.606723428,-45.8015976,-0.129114792,-0.059457961,9.421287537,1.308759212,-1.330134273,0.49548173, 
5856,274122528,-0.486254632,0.607505262,-45.80208206,-0.119112432,-0.049887337,9.420854568,1.410140395,-1.208594799,0.444842398, 
5857,274130861,-0.487029672,0.607968628,-45.80165863,-0.111481711,-0.066762835,9.454169273,1.209171176,-1.244762063,0.541817904, 
5858,274139194,-0.487003118,0.607479155,-45.80152893,-0.109750479,-0.056123361,9.403866768,1.305506229,-1.362075329,0.516126812, 
5859,274147527,-0.486992002,0.607617378,-45.801548,-0.101964787,-0.042732581,9.410251617,1.303085685,-1.284579396,0.505304813, 
5860,274155860,-0.487703264,0.60758698,-45.80101013,-0.106370546,-0.066543497,9.399003983,1.217047572,-1.305788159,0.565805674, 
5861,274164193,-0.488422722,0.60721314,-45.80177307,-0.107207939,-0.071385987,9.40279007,1.215741277,-1.346335292,0.43653056, 
5862,274172526,-0.48924017,0.607749045,-45.80256271,-0.102824517,-0.05638859,9.425713539,1.205700636,-1.236168623,0.407407254, 
5863,274180859,-0.489804178,0.606812,-45.80313873,-0.085127376,-0.078694366,9.409366608,1.234772563,-1.413034797,0.454358131, 
5864,274189192,-0.490688413,0.606911182,-45.80271149,-0.088151723,-0.094163232,9.412582397,1.195826173,-1.291149497,0.549476564, 
5865,274197525,-0.491096199,0.607334316,-45.80254745,-0.064526342,-0.09266077,9.377029419,1.252100706,-1.250346065,0.532135725, 
5866,274205858,-0.491301179,0.607311308,-45.80226517,-0.069035977,-0.10350281,9.412516594,1.27815032,-1.305544615,0.533826232, 
5867,274214191,-0.491149932,0.60760498,-45.80212784,-0.070331439,-0.103146091,9.393639565,1.319670916,-1.266175628,0.52586025, 
5868,274222524,-0.491450846,0.606860459,-45.80224609,-0.05799308,-0.119753063,9.390013695,1.267520428,-1.391301155,0.484390765, 
5869,274230857,-0.491494447,0.606765866,-45.80233002,-0.063582294,-0.109138303,9.407065392,1.296592593,-1.312076449,0.497146755, 
5870,274239190,-0.491066068,0.606685877,-45.8026886,-0.06863229,-0.091319121,9.391693115,1.354096413,-1.311205387,0.457470238, 
5871,274247523,-0.490993232,0.60725385,-45.80315399,-0.075494856,-0.107192397,9.385102272,1.311551213,-1.233568668,0.455830932, 
5872,274255856,-0.49045071,0.606883287,-45.80329132,-0.075743496,-0.103472151,9.42466259,1.368581295,-1.34600234,0.484044999, 
5873,274264189,-0.490309417,0.606272578,-45.80312729,-0.078202948,-0.086317509,9.412492752,1.318812847,-1.374895215,0.531328857, 
5874,274272522,-0.490677178,0.607393801,-45.80289841,-0.111874118,-0.08476577,9.411412239,1.257390022,-1.16757381,0.528869987, 
5875,274280855,-0.490457803,0.608218551,-45.80296326,-0.102451205,-0.056578696,9.422642708,1.328738451,-1.201730251,0.485364199, 
5876,274289188,-0.490258753,0.608202577,-45.80287933,-0.111626625,-0.039859157,9.431066513,1.326228142,-1.304007769,0.51085031, 
5877,274297521,-0.490439594,0.60886544,-45.80319977,-0.104088649,-0.058747813,9.423279762,1.280455589,-1.220889568,0.45795688, 
5878,274305854,-0.49053517,0.609283864,-45.80330276,-0.12810342,-0.030892566,9.435002327,1.291469693,-1.251396179,0.488565892, 
5879,274314187,-0.49112913,0.609655678,-45.80324936,-0.116862677,-0.037294663,9.396706581,1.230584741,-1.257979035,0.51587075, 
5880,274322520,-0.49187848,0.610124171,-45.80340576,-0.128413886,-0.060989805,9.423435211,1.21260345,-1.245223284,0.481778115, 
5881,274330853,-0.492227256,0.609886944,-45.80351639,-0.120149292,-0.056666557,9.439912796,1.261014462,-1.329417229,0.505061507, 
5882,274339186,-0.492890209,0.609912395,-45.80342484,-0.117034107,-0.056547578,9.417695999,1.222055197,-1.29985857,0.512105465, 
5883,274347519,-0.493756562,0.610309243,-45.80297089,-0.128439859,-0.079370864,9.402667046,1.198310733,-1.253829598,0.560490668, 
5884,274355852,-0.494377047,0.609497547,-45.8034935,-0.105534509,-0.085862182,9.422410965,1.229316831,-1.398793221,0.437452704, 
5885,274364185,-0.494861841,0.609173238,-45.80374908,-0.099294305,-0.080590874,9.420922279,1.243737459,-1.339803576,0.473082066, 
5886,274372518,-0.495275974,0.609421074,-45.80396271,-0.098401017,-0.091623254,9.406339645,1.253278852,-1.27196455,0.474324346, 
5887,274380851,-0.496374398,0.608922541,-45.80379486,-0.08380945,-0.090311453,9.406950951,1.170455217,-1.361934423,0.522953033, 
5888,274389184,-0.496176124,0.610150278,-45.80399704,-0.082168914,-0.099218324,9.39738369,1.326420426,-1.154279947,0.477206051, 
5889,274397517,-0.496042758,0.608887017,-45.8041153,-0.078917265,-0.086538963,9.429980278,1.318108678,-1.452288866,0.498555511, 
5890,274405850,-0.496238589,0.608345985,-45.80401611,-0.075442009,-0.101622365,9.41267395,1.279379725,-1.366788268,0.512335896, 
5891,274414183,-0.496230632,0.608071327,-45.80413055,-0.075260319,-0.107828945,9.404928207,1.302778482,-1.334860325,0.496160597, 
5892,274422516,-0.496186137,0.60816443,-45.80411148,-0.090434916,-0.095528834,9.444383621,1.307465672,-1.291546583,0.502179861, 
5893,274430849,-0.495119989,0.607675433,-45.80420685,-0.072596885,-0.077266105,9.418733597,1.430030107,-1.359270573,0.498337746, 
5894,274439182,-0.494730026,0.607529938,-45.8044014,-0.079212181,-0.096882604,9.399748802,1.349575758,-1.319158792,0.477513433, 
5895,274447515,-0.49434638,0.607219219,-45.80438232,-0.094523951,-0.091449484,9.427366257,1.348000288,-1.337639332,0.511413753, 
5896,274455848,-0.494464666,0.607526362,-45.80455399,-0.101485297,-0.069998853,9.412187576,1.28813982,-1.264869332,0.48047179, 
5897,274464181,-0.494276613,0.608239532,-45.80473709,-0.083499461,-0.063090235,9.389194489,1.325331688,-1.215049624,0.477039456, 
5898,274472514,-0.494139314,0.608678401,-45.80480576,-0.108246215,-0.078418687,9.421672821,1.319517255,-1.250089884,0.492279977, 
5899,274480847,-0.493999481,0.608721435,-45.80552673,-0.105409205,-0.074460268,9.397188187,1.319081783,-1.294965982,0.4250682, 
5900,274489180,-0.493955761,0.608791769,-45.80539322,-0.104545504,-0.074756399,9.392210007,1.308528781,-1.293377995,0.515358388, 
5901,274497513,-0.494273484,0.608769774,-45.80526352,-0.094536699,-0.06906347,9.404582977,1.263780832,-1.304341078,0.520071447, 
5902,274505846,-0.494654089,0.60879463,-45.80536652,-0.083100468,-0.058417253,9.410610199,1.257402897,-1.298603415,0.489411235, 
5903,274514179,-0.494793534,0.608437061,-45.80554581,-0.099727519,-0.057794623,9.410954475,1.284950852,-1.345003486,0.488732368, 
5904,274522512,-0.494601339,0.608432889,-45.80559921,-0.10892076,-0.070067354,9.415429115,1.325831175,-1.301971436,0.494956642, 
5905,274530845,-0.49475655,0.608519673,-45.80537033,-0.105680183,-0.063017905,9.390262604,1.283452392,-1.290509224,0.534312904, 
5906,274539178,-0.496102214,0.609030783,-45.80578995,-0.127590239,-0.064016022,9.414453506,1.140832305,-1.240484595,0.450887352, 
5907,274547511,-0.496633261,0.608974814,-45.80557251,-0.114661165,-0.078575261,9.397033691,1.238422632,-1.307747602,0.517586827, 
5908,274555844,-0.496472359,0.609349132,-45.80501175,-0.095667921,-0.066700518,9.407857895,1.321310401,-1.258132815,0.567073584, 
5909,274564177,-0.497053474,0.609638333,-45.80525208,-0.084901474,-0.061885335,9.396369934,1.232275367,-1.266278267,0.470379829, 
5910,274572510,-0.497081101,0.610251665,-45.80480576,-0.097114436,-0.08400856,9.394691467,1.299026012,-1.229419351,0.555214167, 
5911,274580843,-0.497552544,0.610497653,-45.80497742,-0.096447609,-0.098797753,9.393122673,1.245376945,-1.271260023,0.469496101, 
5912,274589176,-0.497724056,0.610270321,-45.80517197,-0.091850758,-0.102289207,9.396110535,1.282709599,-1.328674316,0.476834565, 
5913,274597509,-0.498155862,0.610326111,-45.80546188,-0.079928882,-0.074067444,9.427570343,1.250128269,-1.293557405,0.487208396, 
5914,274605842,-0.498331845,0.610074401,-45.80528641,-0.073253408,-0.095741697,9.408294678,1.282274127,-1.332465172,0.52063489, 
5915,274614175,-0.498361021,0.610157371,-45.80381012,-0.084186144,-0.105120033,9.410542488,1.296464562,-1.293378115,0.669095039, 
5916,274622508,-0.498600185,0.61007607,-45.80303192,-0.090664081,-0.073836073,9.406448364,1.271926045,-1.31228137,0.595556557, 
5917,274630841,-0.498533159,0.609696209,-45.80329514,-0.093476646,-0.082517318,9.411005974,1.311269403,-1.346732378,0.476450354, 
5918,274639174,-0.498647511,0.609734833,-45.80300522,-0.059852459,-0.081149116,9.420938492,1.287461042,-1.29818058,0.535580873, 
5919,274647507,-0.497724682,0.610098541,-45.80412674,-0.092713825,-0.073894799,9.397429466,1.415557861,-1.256327033,0.377438575, 
5920,274655840,-0.497386813,0.610883296,-45.80389023,-0.084196128,-0.106212765,9.403871536,1.341609597,-1.208172321,0.528895497, 
5921,274664173,-0.497892737,0.611150563,-45.80344391,-0.090069272,-0.076154962,9.394768715,1.241662741,-1.269441485,0.56731683, 
5922,274672506,-0.498020738,0.611214638,-45.80371094,-0.098069772,-0.083467394,9.437252998,1.287666082,-1.293518901,0.467498213, 
5923,274680839,-0.497820318,0.611277461,-45.80307007,-0.11626754,-0.057793532,9.431513786,1.325075626,-1.294735432,0.594736934, 
5924,274689172,-0.497205108,0.61127466,-45.80235291,-0.100655429,-0.076655015,9.404819489,1.374818325,-1.303188205,0.586284161, 
5925,274697505,-0.497376293,0.611285865,-45.80231476,-0.129389003,-0.083787322,9.392065048,1.282427907,-1.298757076,0.511285782, 
5926,274705838,-0.497096837,0.611955166,-45.80267715,-0.104552165,-0.066987827,9.393045425,1.335859179,-1.223015666,0.457470238, 
5927,274714171,-0.497002125,0.611190617,-45.80337143,-0.08882156,-0.082646646,9.405855179,1.315303683,-1.391544461,0.40382123, 
5928,274722504,-0.496859133,0.610414743,-45.80355835,-0.110766061,-0.068536192,9.399684906,1.319325089,-1.394592643,0.478000015, 
5929,274730837,-0.497072101,0.610367775,-45.80432892,-0.100863174,-0.050981358,9.449438095,1.278393507,-1.306812644,0.416833252, 
5930,274739170,-0.498139203,0.610345006,-45.80371857,-0.105583414,-0.056280673,9.409954071,1.173298478,-1.304789066,0.572337329, 
5931,274747503,-0.498016149,0.610494435,-45.8041954,-0.113750987,-0.074319988,9.394565582,1.317749858,-1.282594442,0.449965239, 
5932,274755836,-0.499158889,0.609670103,-45.80398178,-0.085762084,-0.081622027,9.397623062,1.163961887,-1.401956677,0.527755678, 
5933,274764169,-0.499487638,0.610212862,-45.80485153,-0.090747111,-0.082579292,9.410837173,1.264229059,-1.235681891,0.401900142, 
5934,274772502,-0.49899298,0.610751927,-45.80482101,-0.097867735,-0.087869249,9.414055824,1.361639977,-1.237705588,0.505253613, 
5935,274780835,-0.499384701,0.611575663,-45.80519485,-0.085336469,-0.09377861,9.394600868,1.256211758,-1.200462461,0.471314639, 
