PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
1338,4232789027,-0.371137,-0.595905,0.294775,-0.648281,9.747558594,0.62910682,1.120063663,-0.349147618,0.383022428,-0.478320181,-2.037597656,0.819335938,-0.402832031
1339,4232797360,-0.371171,-0.595896,0.294772,-0.648271,9.755497932,0.627912343,1.141085863,-0.50177002,0.400555342,-0.314914197,-2.040039063,0.821777344,-0.404296875
1340,4232805693,-0.371188,-0.59589,0.294783,-0.648262,9.714612007,0.632254124,1.167930484,-0.498850018,0.229426697,-0.049243368,-2.043945313,0.821289063,-0.40234375
1341,4232814026,-0.371219,-0.595875,0.294797,-0.648252,9.743766785,0.621167183,1.137652516,-0.628112257,0.361301601,-0.115853176,-2.04296875,0.821289063,-0.400878906
1342,4232822359,-0.371225,-0.595865,0.294813,-0.64825,9.735434532,0.735297978,1.136622548,-0.44667387,0.258293957,0.121309027,-2.039550781,0.822265625,-0.405273438
1343,4232830692,-0.371207,-0.595839,0.294866,-0.64826,9.706888199,0.739031553,1.161378264,-0.614549518,0.225943163,0.785050631,-2.040039063,0.817871094,-0.40234375
1344,4232839025,-0.371161,-0.595795,0.294955,-0.648286,9.770447731,0.748194516,1.123454094,-0.731504083,0.202326834,1.478299856,-2.037109375,0.819824219,-0.403320313
1345,4232847358,-0.371094,-0.595732,0.295073,-0.648329,9.789136887,0.713057041,1.10538125,-0.899302959,0.284625351,2.057335138,-2.043457031,0.819824219,-0.401855469
1346,4232855691,-0.370974,-0.595677,0.295229,-0.648378,9.7625494,0.759485364,1.133525372,-0.685424149,-0.145040616,2.841976166,-2.040527344,0.8203125,-0.40625
1347,4232864024,-0.370793,-0.595616,0.295434,-0.648444,9.813515663,0.831870914,1.165427685,-0.594698489,-0.453794509,3.910217285,-2.043457031,0.821777344,-0.403808594
1348,4232872357,-0.370573,-0.595505,0.295748,-0.648528,9.708277702,0.667714357,1.162942648,-1.41910553,-0.569839835,5.43827343,-2.040527344,0.8203125,-0.404785156
1349,4232880690,-0.3703,-0.595422,0.296048,-0.648623,9.66496563,0.762461841,1.25744164,-0.678943694,-0.876711309,5.742506981,-2.040527344,0.822753906,-0.404296875
1350,4232889023,-0.369984,-0.595339,0.296408,-0.648715,9.835503578,0.650282323,1.029522777,-0.865825236,-1.376854897,6.591132164,-2.040527344,0.825195313,-0.40234375
1351,4232897356,-0.369706,-0.595204,0.296757,-0.648838,9.788963318,0.536646843,1.087563157,-1.278137445,-0.465141714,6.535394669,-2.039550781,0.825195313,-0.399414063
1352,4232905689,-0.369479,-0.595081,0.297081,-0.648932,9.711812019,0.539692581,1.151949883,-1.469578266,-0.448287517,5.691354752,-2.0390625,0.822753906,-0.403808594
1353,4232914022,-0.369242,-0.59499,0.297398,-0.649005,9.745531082,0.57378602,1.144896746,-1.235643506,-0.9246611,5.472916603,-2.041015625,0.825683594,-0.398925781
1354,4232922355,-0.36902,-0.594888,0.29771,-0.649082,9.743113518,0.591092229,1.197898984,-1.369849205,-0.709898531,5.36596489,-2.038574219,0.829589844,-0.401367188
1355,4232930688,-0.368803,-0.594778,0.298089,-0.649132,9.759349823,0.523181736,1.144638777,-2.195677996,-1.178485394,5.762498856,-2.037109375,0.825683594,-0.399902344
1356,4232939021,-0.368626,-0.59465,0.29846,-0.64918,9.748541832,0.362395555,1.117786288,-2.521452427,-0.823049486,5.40455246,-2.038085938,0.826660156,-0.3984375
1357,4232947354,-0.368452,-0.594562,0.298753,-0.649224,9.688800812,0.316021323,1.127531528,-1.674556255,-0.810588121,4.567261696,-2.038574219,0.830078125,-0.400878906
1358,4232955687,-0.368231,-0.594521,0.298933,-0.649305,9.811987877,0.506360412,1.118249416,0.125227988,-0.541472137,4.037366867,-2.036132813,0.831542969,-0.399902344
1359,4232964020,-0.368028,-0.59436,0.299161,-0.649461,9.898540497,0.657204449,1.088818669,-0.731888294,0.964452684,5.17256403,-2.035644531,0.832519531,-0.401855469
1360,4232972353,-0.367842,-0.594066,0.29951,-0.649675,9.768154144,0.667480171,1.167197704,-2.410440683,2.092298985,6.825143814,-2.036621094,0.833496094,-0.399902344
1361,4232980686,-0.367554,-0.593774,0.299874,-0.649937,9.707269669,0.514579177,1.192968369,-1.482539058,1.966532707,8.099578857,-2.037597656,0.831054688,-0.401367188
1362,4232989019,-0.36722,-0.593535,0.30014,-0.650221,9.730354309,0.517017901,1.177950144,0.120258838,1.978623033,7.605967999,-2.036132813,0.834472656,-0.399902344
1363,4232997352,-0.366874,-0.593275,0.300391,-0.650538,9.770931244,0.772747755,1.212266326,0.370522678,2.468892097,7.85336256,-2.034179688,0.837402344,-0.403808594
1364,4233005685,-0.36651,-0.592951,0.300844,-0.650829,9.734643936,0.673072517,1.250576496,-1.713861227,1.730702639,9.767988205,-2.034667969,0.8359375,-0.404785156
1365,4233014018,-0.3661,-0.59258,0.301397,-0.651142,9.784980774,0.460951239,1.180617213,-2.378166676,1.629347324,11.326334,-2.034179688,0.838867188,-0.401855469
1366,4233022351,-0.365637,-0.592297,0.301761,-0.651491,9.73478508,0.563065052,1.134550452,0.336827219,1.876473308,10.07044315,-2.033203125,0.841308594,-0.401855469
1367,4233030684,-0.365174,-0.591998,0.302233,-0.651803,9.814880371,0.667150736,1.245815873,-0.878043234,1.169751048,10.82572842,-2.032226563,0.841796875,-0.405761719
1368,4233039017,-0.364673,-0.591607,0.302932,-0.652114,9.764110565,0.314772308,1.143753409,-3.048798561,0.685283303,13.39701366,-2.033691406,0.844238281,-0.405273438
1369,4233047350,-0.364233,-0.591287,0.303389,-0.652438,9.758637428,0.139697298,1.022753477,-0.972098768,1.626299262,10.65224457,-2.032226563,0.845214844,-0.403808594
1370,4233055683,-0.363838,-0.590987,0.303729,-0.652772,9.749546051,0.282314688,1.079921246,-0.136703193,2.303398609,9.250032425,-2.032226563,0.84375,-0.404785156
1371,4233064016,-0.36347,-0.590628,0.304102,-0.653128,9.740106583,0.335210621,1.205633044,-0.872280061,2.962132931,9.647423744,-2.033203125,0.848632813,-0.404296875
1372,4233072349,-0.36309,-0.590276,0.304429,-0.653505,9.721349716,0.37525931,1.196095943,-0.235894322,3.241353512,9.444941521,-2.029296875,0.849121094,-0.405273438
1373,4233080682,-0.362715,-0.58988,0.304795,-0.6539,9.769629478,0.429994375,1.290130019,-0.755299807,3.620572805,9.997134209,-2.029296875,0.852539063,-0.41015625
1374,4233089015,-0.362312,-0.589446,0.305186,-0.654333,9.765869141,0.31844458,1.242845058,-0.794848144,4.014391422,10.80631351,-2.023925781,0.852539063,-0.407714844
1375,4233097348,-0.361874,-0.588991,0.305535,-0.654822,9.83551693,0.227912083,1.217393517,-0.005417412,4.727286816,11.15126038,-2.026367188,0.855957031,-0.409667969
1376,4233105681,-0.361445,-0.588494,0.305823,-0.655371,9.771823883,0.158682808,1.340342522,0.522018194,5.932052612,11.02990055,-2.029785156,0.856933594,-0.405273438
1377,4233114014,-0.36107,-0.588018,0.306056,-0.655896,9.962802887,0.144811466,1.091931701,0.580405712,6.043460846,9.911082268,-2.026367188,0.854980469,-0.407714844
1378,4233122347,-0.360772,-0.587422,0.306272,-0.656492,10.01999187,-0.033330042,0.949777544,-0.184038311,8.118343353,9.921740532,-2.026367188,0.857910156,-0.409667969
1379,4233130680,-0.36059,-0.586798,0.306346,-0.657115,9.989581108,-0.293400556,0.82729286,0.132476836,9.779438972,7.987723827,-2.021484375,0.858886719,-0.413085938
1380,4233139013,-0.360548,-0.586172,0.306224,-0.657754,9.703186035,-0.433745325,0.958837748,0.825111389,11.48701191,5.222896576,-2.025390625,0.859863281,-0.410644531
1381,4233147346,-0.36056,-0.585707,0.305874,-0.658325,10.00082588,-0.25439468,1.18155086,2.978654146,10.8377676,1.893071532,-2.023925781,0.860839844,-0.415039063
1382,4233155679,-0.360669,-0.585121,0.305334,-0.659037,10.02667236,-0.290778428,1.073096395,3.897207022,14.42004967,0.678649366,-2.027832031,0.860351563,-0.416992188
1383,4233164012,-0.360872,-0.584593,0.304583,-0.659741,9.940983772,-0.236219674,1.183439136,5.317157745,15.27233696,-2.148689032,-2.024414063,0.858886719,-0.418945313
1384,4233172345,-0.361136,-0.58405,0.303631,-0.660516,10.04103184,0.016717302,1.370574832,6.864795685,17.23892212,-3.903418064,-2.021484375,0.862304688,-0.420898438
1385,4233180678,-0.361419,-0.583455,0.302635,-0.661343,10.17200184,0.206202358,1.489523172,7.073911667,18.41190529,-3.945989847,-2.024414063,0.859863281,-0.42578125
1386,4233189011,-0.36177,-0.582718,0.30162,-0.662264,10.3375206,0.214427516,1.405768991,6.393571377,20.84248924,-3.669689178,-2.026855469,0.858886719,-0.426269531
1387,4233197344,-0.362203,-0.581823,0.300482,-0.663331,10.5425663,0.194315016,1.316683292,6.661907196,24.41555214,-4.001778126,-2.021484375,0.856933594,-0.431640625
1388,4233205677,-0.362711,-0.580744,0.299227,-0.664565,10.80901909,0.305801153,1.252413034,6.913030624,28.3094368,-4.057899952,-2.024902344,0.858886719,-0.435546875
1389,4233214010,-0.363327,-0.579422,0.297907,-0.665974,11.26387024,0.185097292,1.144096732,6.154799461,32.69734955,-3.671612263,-2.0234375,0.857910156,-0.438964844
1390,4233222343,-0.364032,-0.577837,0.296418,-0.667628,11.777071,-0.058477126,0.80091548,6.666753769,38.27399063,-3.540032864,-2.023925781,0.856445313,-0.442871094
1391,4233230676,-0.36484,-0.576028,0.294576,-0.669563,12.1814003,-0.196101591,0.563862205,9.132490158,44.74773407,-4.974357605,-2.021972656,0.857421875,-0.448242188
1392,4233239009,-0.365751,-0.57392,0.292575,-0.67175,12.51495934,-0.445005029,0.371298313,9.29317379,50.70490265,-4.697456837,-2.020019531,0.8515625,-0.459472656
1393,4233247342,-0.366577,-0.571499,0.290538,-0.674244,12.49440575,-1.023432493,0.240046248,9.960379601,55.85899353,-1.397657514,-2.021972656,0.851074219,-0.465332031
1394,4233255675,-0.367125,-0.568951,0.288295,-0.677057,12.32609367,-1.588765979,0.333301306,14.67570019,59.47796249,1.675944924,-2.018554688,0.853515625,-0.470703125
1395,4233264008,-0.367379,-0.566463,0.285565,-0.680156,12.48661232,-1.520921707,0.58243835,22.96682358,62.45410156,1.808436036,-2.016113281,0.853027344,-0.485351563
1396,4233272341,-0.367119,-0.563874,0.282416,-0.683752,11.89737511,-0.717550755,1.089349508,32.31876755,67.34789276,6.253439903,-2.014648438,0.853027344,-0.49609375
1397,4233280674,-0.366253,-0.561006,0.280616,-0.687308,13.68639183,-2.305829287,1.322212338,22.77650261,60.52724457,23.29608917,-2.013671875,0.852539063,-0.502929688
1398,4233289007,-0.365912,-0.558009,0.277642,-0.691127,12.14666557,-2.744763374,0.957235694,30.19245911,71.69042969,11.11085033,-2.010253906,0.855957031,-0.515136719
1399,4233297340,-0.36552,-0.556007,0.272986,-0.694793,12.15850544,-0.510995924,1.055437088,50.97790146,69.35088348,-5.89615345,-2.00390625,0.852539063,-0.525390625
1400,4233305673,-0.364687,-0.553356,0.269305,-0.698772,11.889081,0.527734518,0.473446846,42.94898605,71.37242889,9.791895866,-2.002929688,0.852539063,-0.537597656
1401,4233314006,-0.363853,-0.550648,0.266086,-0.702568,10.91421318,-0.339829385,-0.685005724,37.56558228,68.22189331,12.60883045,-1.999511719,0.853027344,-0.547363281
1402,4233322339,-0.362813,-0.548765,0.262221,-0.706025,9.612969398,0.423959374,-5.071458817,48.25030136,60.14373779,4.985477924,-1.993164063,0.856445313,-0.559082031
1403,4233330672,-0.361866,-0.547269,0.25825,-0.709128,9.228757858,1.884729028,-5.715909481,49.22405243,54.60225296,0.114265636,-1.996582031,0.849609375,-0.5703125
1404,4233339005,-0.361072,-0.545778,0.256062,-0.711472,8.56479454,1.984354734,-6.651356697,28.01847267,40.5006485,8.262350082,-1.98828125,0.851074219,-0.578125
1405,4233347338,-0.360396,-0.544607,0.255139,-0.713042,8.442397118,0.901580453,-7.699884415,13.61354351,25.70785141,11.62182903,-1.991210938,0.849609375,-0.579101563
1406,4233355671,-0.359738,-0.544077,0.254563,-0.713984,8.28819561,0.487256736,-8.174740791,11.07370186,13.04000568,8.690605164,-1.986328125,0.8515625,-0.581542969
1407,4233364004,-0.358902,-0.544208,0.254509,-0.714324,8.262464523,0.68382895,-8.352083206,8.411637306,-1.105459094,9.054017067,-1.989257813,0.85546875,-0.580566406
1408,4233372337,-0.357878,-0.544831,0.255067,-0.714164,8.079391479,0.610461414,-8.415895462,4.502984047,-13.41572857,11.26896095,-1.988769531,0.859375,-0.579589844
1409,4233380670,-0.356732,-0.546127,0.256014,-0.713408,8.04331398,0.498343259,-8.223063469,2.808167458,-26.77144241,10.10989475,-1.989257813,0.861816406,-0.571777344
1410,4233389003,-0.355402,-0.54811,0.257154,-0.712139,8.3151474,0.54909879,-7.790976524,3.865654469,-39.00844574,8.429811478,-1.990234375,0.864746094,-0.566894531
1411,4233397336,-0.35387,-0.55071,0.258459,-0.710422,8.760400772,0.600021005,-7.173035145,5.202826023,-49.88525772,7.278686047,-1.991699219,0.868652344,-0.558105469
1412,4233405669,-0.352182,-0.55381,0.259743,-0.70838,9.217663765,0.691113114,-6.368885517,7.864105701,-57.75442123,5.26899147,-1.9921875,0.870117188,-0.550292969
1413,4233414002,-0.350325,-0.557316,0.260879,-0.70613,9.561197281,0.78243953,-5.395789623,11.82388115,-63.08267212,3.340005875,-1.997070313,0.871582031,-0.538574219
1414,4233422335,-0.348247,-0.561197,0.261911,-0.703698,9.585920334,0.794125974,-4.532298565,15.67901325,-68.51020813,2.477227211,-1.999023438,0.876464844,-0.530761719
1415,4233430668,-0.345815,-0.565529,0.262997,-0.701018,9.533213615,0.670620859,-3.681125641,19.1472435,-76.22896576,3.491123915,-2.001464844,0.879882813,-0.520019531
1416,4233439001,-0.343029,-0.570379,0.264207,-0.697997,9.767478943,0.506626844,-2.831333637,21.94535446,-85.82843781,4.382729053,-2.003417969,0.8828125,-0.5078125
1417,4233447334,-0.340025,-0.57567,0.265682,-0.694555,10.34306145,0.483755916,-2.136192322,21.64977074,-95.31428528,4.954577923,-2.009765625,0.883300781,-0.496582031
1418,4233455667,-0.336885,-0.581085,0.267534,-0.690855,10.89041519,0.268650651,-1.43840301,18.7696476,-100.8913574,7.601018906,-2.009765625,0.887695313,-0.480957031
1419,4233464000,-0.333645,-0.586518,0.269822,-0.686935,11.17193604,-0.064331546,-0.701596379,14.70215511,-105.1060028,10.93462276,-2.013183594,0.891601563,-0.466796875
1420,4233472333,-0.33029,-0.591978,0.272501,-0.682803,11.5136385,-0.283370465,-0.158553034,11.26805401,-109.4009476,14.10060978,-2.015625,0.895507813,-0.44921875
1421,4233480666,-0.326862,-0.597398,0.275451,-0.678535,11.91590977,-0.367120266,0.258036911,8.623756409,-111.5167542,16.52396584,-2.017578125,0.904296875,-0.430664063
1422,4233488999,-0.323451,-0.602529,0.27862,-0.674326,12.28834057,-0.023353923,0.671039283,5.371838093,-109.3758011,19.52641678,-2.018066406,0.91015625,-0.413574219
1423,4233497332,-0.320221,-0.607264,0.282066,-0.670174,12.25681782,0.28644982,1.091941476,-0.236408994,-105.6564102,21.91302299,-2.017089844,0.913574219,-0.39453125
1424,4233505665,-0.317363,-0.611623,0.28568,-0.666026,12.06856155,0.58098954,1.358246803,-6.528707504,-101.566185,21.36585426,-2.017578125,0.918457031,-0.379394531
1425,4233513998,-0.314925,-0.615668,0.289335,-0.661866,11.97367001,0.850043058,1.569233418,-11.86842155,-97.19061279,19.04388809,-2.01171875,0.924804688,-0.362792969
1426,4233522331,-0.312897,-0.619392,0.292879,-0.657781,11.67655277,1.242284536,1.832088828,-15.4151907,-91.65942383,15.97697735,-2.016113281,0.93359375,-0.34765625
1427,4233530664,-0.311172,-0.622936,0.296442,-0.653644,11.24802208,1.354875922,2.148994684,-19.14753532,-89.21269226,13.8995657,-2.015625,0.937988281,-0.329589844
1428,4233538997,-0.309686,-0.626415,0.300085,-0.649349,11.03372383,1.116494536,2.386643171,-22.83893967,-89.4673233,12.02582073,-2.010253906,0.938476563,-0.314453125
1429,4233547330,-0.308418,-0.630046,0.303548,-0.644814,10.70814133,0.919630826,2.479115725,-23.45402718,-91.1164856,6.872583866,-2.013183594,0.943847656,-0.293457031
1430,4233555663,-0.306988,-0.63349,0.306969,-0.640488,10.79432487,0.719490647,2.735999823,-21.5891819,-88.24226379,9.616986275,-2.011230469,0.948730469,-0.279296875
1431,4233563996,-0.305175,-0.636932,0.310487,-0.63623,10.38622379,0.366089761,3.022262096,-18.83594131,-89.55893707,14.13017368,-2.008300781,0.951171875,-0.265625
1432,4233572329,-0.302922,-0.640409,0.314216,-0.631972,9.921499252,-0.17447938,3.185588837,-16.68364525,-92.74050903,19.68247032,-2.004394531,0.950683594,-0.248535156
1433,4233580662,-0.300204,-0.644058,0.318219,-0.627543,9.778260231,-0.697117031,3.079504967,-14.98987007,-98.78884125,24.69244003,-2.001953125,0.95703125,-0.228515625
1434,4233588995,-0.297233,-0.647835,0.321936,-0.623158,10.2197504,-0.921007037,2.849200726,-9.558450699,-99.5330658,23.94748116,-2.001464844,0.961914063,-0.211425781
1435,4233597328,-0.294336,-0.651557,0.325025,-0.619035,10.44175625,-0.771636128,2.789163589,-3.893702269,-93.72502136,19.03645897,-2.000488281,0.963378906,-0.197265625
1436,4233605661,-0.291601,-0.655124,0.327637,-0.615177,10.13359261,-0.455907017,3.003085136,-0.73559469,-87.48474121,15.15060329,-1.992675781,0.967773438,-0.182617188
1437,4233613994,-0.289,-0.658596,0.330033,-0.611404,9.9135952,-0.240389884,3.041180611,-0.116468683,-84.34496307,12.8506813,-1.988769531,0.971679688,-0.167480469
1438,4233622327,-0.286544,-0.661931,0.332172,-0.60779,9.987406731,-0.120310895,2.871639967,0.909874082,-80.17267609,10.54262447,-1.985839844,0.973144531,-0.155761719
1439,4233630660,-0.284234,-0.665047,0.333974,-0.604476,10.09126472,-0.080182694,2.898259878,2.90443778,-73.53043365,8.429455757,-1.984375,0.974609375,-0.141601563
1440,4233638993,-0.282044,-0.667956,0.335446,-0.601471,10.02781105,-0.090599135,2.91334343,5.173711777,-67.22618103,6.591542244,-1.982910156,0.976074219,-0.127929688
1441,4233647326,-0.279897,-0.670653,0.336626,-0.598808,9.928344727,-0.136659563,3.009984016,7.931423187,-60.9228363,5.856534958,-1.974609375,0.979980469,-0.125
1442,4233655659,-0.277784,-0.673146,0.337617,-0.596432,9.54589653,-0.383435845,3.168764353,9.73003006,-55.78486633,5.869133949,-1.975097656,0.979492188,-0.11328125
1443,4233663992,-0.275604,-0.675568,0.33847,-0.594218,9.098449707,-0.662717223,3.142045736,11.94835472,-53.40992737,6.096127033,-1.96875,0.979492188,-0.105957031
1444,4233672325,-0.273237,-0.678034,0.339118,-0.592129,9.138280869,-0.827395976,3.009822845,16.12591934,-52.78462219,5.99863863,-1.971191406,0.980957031,-0.093261719
1445,4233680658,-0.270682,-0.68046,0.339517,-0.590287,9.375257492,-0.779337764,2.793231249,20.90631676,-50.03115082,6.313438892,-1.966308594,0.983886719,-0.088378906
1446,4233688991,-0.268042,-0.682731,0.339696,-0.588765,9.402402878,-0.520892739,2.639115334,24.39541054,-45.42806244,6.853411674,-1.961425781,0.987304688,-0.083496094
1447,4233697324,-0.265393,-0.684803,0.339807,-0.587493,9.328600883,-0.272819251,2.570171118,25.4645195,-41.18310165,8.138171196,-1.960449219,0.989746094,-0.076660156
1448,4233705657,-0.262816,-0.686665,0.339928,-0.586408,9.300577164,-0.0215865,2.463960409,24.8263607,-37.49675751,9.324110031,-1.954589844,0.989746094,-0.070800781
1449,4233713990,-0.260408,-0.688294,0.339972,-0.585546,9.411643028,0.201071426,2.468873739,24.04285049,-32.38471222,9.126121521,-1.953613281,0.991210938,-0.0703125
1450,4233722323,-0.258285,-0.689691,0.339915,-0.584876,9.528583527,0.44689998,2.513258219,22.21146202,-27.06943703,7.649827957,-1.949707031,0.993652344,-0.065917969
1451,4233730656,-0.256597,-0.690805,0.339841,-0.584346,9.467375755,0.558317959,2.454188108,17.8972702,-21.31073952,5.801782608,-1.950195313,0.99609375,-0.061523438
1452,4233738989,-0.255402,-0.691607,0.339805,-0.583942,9.53676033,0.342658788,2.482763052,12.38900757,-15.4981041,4.118348122,-1.944335938,0.998535156,-0.061523438
1453,4233747322,-0.254491,-0.692153,0.339807,-0.583691,9.559339523,0.025213199,2.354048729,9.195755005,-10.74353313,3.92705965,-1.9453125,1,-0.05859375
1454,4233755655,-0.253672,-0.692478,0.339839,-0.583644,9.304262161,-0.163573191,2.294420242,8.255802155,-6.739631653,5.20906496,-1.944335938,1.001464844,-0.054199219
