PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
40,319871855,0.750226855,0.01273046,-0.007847409,-0.661011755,-0.072540894,0.207034603,9.514364243,3.685644865,-0.690047443,0.34606111,-0.914550781,0.111816406,-1.564453125, 
41,319880188,0.75026238,0.012952955,-0.007940033,-0.660965919,-0.086357921,0.236264735,9.354879379,4.247621536,-0.010553065,0.37864244,-0.917480469,0.111328125,-1.5625, 
42,319888521,0.750273824,0.013131021,-0.008109826,-0.660947442,-0.078060396,0.266260356,9.240921974,3.381475925,-0.130658209,0.304463595,-0.915039063,0.110839844,-1.562988281, 
43,319896854,0.750284314,0.013160085,-0.008176676,-0.660933793,-0.135513395,0.268372327,9.257880211,1.977047563,-1.40906477,-0.183500379,-0.913085938,0.111816406,-1.564453125, 
44,319905187,0.750257969,0.013035625,-0.008437841,-0.660962939,-0.111700676,0.281400144,9.252077103,1.091230392,-3.835142374,-0.478345782,-0.915527344,0.108886719,-1.564941406, 
45,319913520,0.75026989,0.012860002,-0.008645968,-0.660950124,-0.131711349,0.251887381,9.27278614,1.009239316,-4.710790634,-0.193618,-0.9140625,0.11328125,-1.563964844, 
46,319921853,0.750274003,0.012713794,-0.008852792,-0.660945475,-0.139628723,0.2302237,9.39771843,0.37375012,-3.462302208,0.13845776,-0.912109375,0.111328125,-1.564453125, 
47,319930186,0.750328481,0.012598556,-0.008912194,-0.660885036,-0.085394181,0.243901268,9.46667099,0.17493242,-2.642722845,0.403001606,-0.913085938,0.110351563,-1.564941406, 
48,319938519,0.75034529,0.012486187,-0.009123506,-0.660865247,-0.051758349,0.213316366,9.462968826,0.762548506,-3.197808981,0.405460507,-0.913574219,0.11328125,-1.561035156, 
49,319946852,0.750390112,0.012362796,-0.009310004,-0.660814106,-0.048520748,0.214862511,9.486790657,1.226678491,-4.033063889,0.401669621,-0.913574219,0.112792969,-1.5625, 
50,319955185,0.750386298,0.012299391,-0.009514321,-0.660816729,-0.101578206,0.166033939,9.515483856,1.203395367,-2.68747139,-0.021029288,-0.916015625,0.112304688,-1.562011719, 
51,319963518,0.750438035,0.012301616,-0.009568631,-0.660757184,-0.024590444,0.190371096,9.585702896,1.345323443,-1.437009692,0.289965957,-0.916503906,0.111328125,-1.563476563, 
52,319971851,0.750458241,0.012417871,-0.009759352,-0.660729289,-0.049321964,0.183924735,9.556779861,2.936095476,-0.906052351,0.486580819,-0.915527344,0.114257813,-1.562011719, 
53,319980184,0.75047332,0.012524002,-0.009879042,-0.660708427,-0.070029043,0.160489887,9.559136391,3.092829227,-1.126667619,-0.280527085,-0.91796875,0.110839844,-1.5625, 
54,319988517,0.750426352,0.012539669,-0.010143796,-0.660757482,-0.065519512,0.182777494,9.538720131,2.569658041,-2.606171131,-0.893552601,-0.915039063,0.110351563,-1.562011719, 
55,319996850,0.750392377,0.012466553,-0.010434843,-0.660792649,-0.108864866,0.22450839,9.524279594,2.876670837,-4.497603416,-1.312985778,-0.91796875,0.110351563,-1.565917969, 
56,320005183,0.750319004,0.01238473,-0.010861143,-0.66087079,-0.133096397,0.241592124,9.513577461,3.032405376,-5.16882515,-1.392185092,-0.917480469,0.110351563,-1.563964844, 
57,320013516,0.750304103,0.012368605,-0.011135113,-0.660883188,-0.115013242,0.294593096,9.448663712,3.328121662,-3.808810949,-1.148567796,-0.915527344,0.107421875,-1.560058594, 
58,320021849,0.750277877,0.012449575,-0.01143703,-0.660906255,-0.080291502,0.297162175,9.312573433,3.583342314,-2.389936447,-0.441435784,-0.916503906,0.112304688,-1.559570313, 
59,320030182,0.750310957,0.012533279,-0.011603477,-0.660864472,-0.057852503,0.301655859,9.255345345,3.316338778,-1.827037811,0.091481239,-0.916015625,0.110351563,-1.562011719, 
60,320038515,0.750320733,0.012542395,-0.011874473,-0.660848379,-0.062657103,0.299455553,9.259113312,2.561000824,-2.711548328,0.29552424,-0.920898438,0.109375,-1.563964844, 
61,320046848,0.750383377,0.012517396,-0.012073828,-0.660774052,-0.089819856,0.302929819,9.230259895,2.4042418,-3.15265131,0.247446343,-0.91796875,0.108398438,-1.561523438, 
62,320055181,0.750414968,0.012497974,-0.012288443,-0.660734594,-0.098222665,0.337357312,9.251942635,1.753819585,-2.382662058,0.731273651,-0.920410156,0.109375,-1.562011719, 
63,320063514,0.750515103,0.012466194,-0.012372824,-0.660620093,-0.119287297,0.326519936,9.272657394,1.215279937,-2.011741877,1.1333915,-0.918457031,0.109863281,-1.560546875, 
64,320071847,0.750569284,0.012397381,-0.012533212,-0.660556853,-0.106517538,0.273702234,9.324555397,0.752968848,-2.264784813,1.1787287,-0.917480469,0.106933594,-1.563476563, 
65,320080180,0.750677407,0.012309094,-0.012603533,-0.660434127,-0.087502435,0.23161079,9.396338463,0.411018819,-2.423798084,1.102705598,-0.917480469,0.107910156,-1.561035156, 
66,320088513,0.750715256,0.012151025,-0.012767029,-0.660390913,-0.059716236,0.170829803,9.484751701,-0.141826019,-3.113384962,0.83923769,-0.919433594,0.108886719,-1.562011719, 
67,320096846,0.750771642,0.011895576,-0.012961008,-0.660327792,-0.074020177,0.15942733,9.589747429,-0.187982857,-5.251430511,0.358817011,-0.920410156,0.109375,-1.561035156, 
68,320105179,0.750735343,0.011560146,-0.013349271,-0.66036731,-0.079083204,0.140045524,9.64350605,0.066174366,-7.07237196,-0.620402336,-0.919921875,0.108886719,-1.560058594, 
69,320113512,0.75073576,0.011147992,-0.013747355,-0.660365522,-0.04066487,0.141779125,9.633806229,0.128673121,-8.800104141,-0.785281241,-0.922851563,0.108398438,-1.561523438, 
70,320121845,0.750666857,0.010642936,-0.014374748,-0.660438895,-0.063408799,0.162465885,9.634407043,0.485812426,-11.09255219,-1.198464632,-0.919433594,0.109375,-1.5625, 
71,320130178,0.750567913,0.009984097,-0.01511689,-0.660544991,-0.040619448,0.146487951,9.61081028,0.793004155,-14.62854958,-2.600409269,-0.922851563,0.110839844,-1.558105469, 
72,320138511,0.75042522,0.009288791,-0.016069228,-0.660694718,0.08732754,0.126756549,9.551490784,1.466735482,-16.20018768,-2.572668791,-0.928222656,0.108886719,-1.556640625, 
73,320146844,0.750371039,0.008712855,-0.016771924,-0.660746753,-0.049681243,0.152943254,9.674581528,1.356722355,-13.47772598,-2.018069267,-0.924804688,0.111328125,-1.557617188, 
74,320155177,0.75025171,0.008239755,-0.017564306,-0.660867751,-0.050953686,0.169514492,9.629218102,2.308624268,-12.52398014,-2.1366117,-0.926757813,0.111328125,-1.555664063, 
75,320163510,0.750248075,0.00788703,-0.018206488,-0.660858691,0.005125274,0.237081707,9.610390663,3.178227186,-10.8007288,-1.180457592,-0.928222656,0.106933594,-1.554199219, 
76,320171843,0.750221908,0.007734139,-0.018903146,-0.660870612,0.02763813,0.248078644,9.501717567,4.761468887,-8.591014862,-0.256116718,-0.930175781,0.104980469,-1.553222656, 
77,320180176,0.750269592,0.00759498,-0.019523963,-0.660800099,0.001869184,0.305786133,9.366342545,5.213253021,-8.653488159,0.169374153,-0.930175781,0.105957031,-1.551757813, 
78,320188509,0.750247419,0.007254736,-0.020320063,-0.660805047,-0.058892861,0.415811181,9.233217239,3.730829,-11.31913757,-0.088369124,-0.930664063,0.106933594,-1.554199219, 
79,320196842,0.750266016,0.006619868,-0.021176219,-0.660763741,0.006289781,0.491887182,9.074192047,2.189748526,-15.62783813,-0.332959533,-0.937011719,0.103515625,-1.552246094, 
80,320205175,0.750270188,0.005960953,-0.022053514,-0.660736442,-0.019361055,0.515959442,9.161660194,1.187130332,-15.04170609,0.58025223,-0.9375,0.104492188,-1.55078125, 
81,320213508,0.75037992,0.005552868,-0.02251813,-0.660599828,-0.018025219,0.41940096,9.406086922,0.841338038,-9.547732353,1.53617537,-0.936035156,0.100585938,-1.55078125, 
82,320221841,0.750525594,0.005555676,-0.022816189,-0.660424054,0.15672037,0.417478323,9.472099304,2.787968397,-2.999861956,3.146977663,-0.938476563,0.106445313,-1.551269531, 
83,320230174,0.750766635,0.005815005,-0.022925265,-0.660143912,0.15717572,0.430896342,9.435077667,4.401588917,0.171269596,4.172853947,-0.938476563,0.101074219,-1.552246094, 
84,320238507,0.750935733,0.005988433,-0.023159441,-0.659941792,0.162046924,0.419203609,9.407479286,3.975367785,-0.781925857,3.5718925,-0.938476563,0.102050781,-1.553710938, 
85,320246840,0.751136422,0.00600812,-0.023477582,-0.659702182,0.192324281,0.40114522,9.428473473,3.723886728,-4.152733326,3.436572075,-0.937988281,0.104980469,-1.551269531, 
86,320255173,0.751265109,0.005954063,-0.023981832,-0.659538031,0.057581801,0.423938304,9.459826469,4.068296432,-5.652934074,2.908432722,-0.939453125,0.102050781,-1.551269531, 
87,320263506,0.751456618,0.005832762,-0.024458326,-0.659303427,-0.001555971,0.412071943,9.41354847,3.625938416,-7.048345566,2.98770833,-0.940429688,0.102539063,-1.548828125, 
88,320271839,0.751595914,0.005644911,-0.025008647,-0.659125626,-0.049288467,0.424655944,9.434226036,3.107019901,-7.340118408,3.193288565,-0.941894531,0.099121094,-1.551757813, 
89,320280172,0.751830995,0.00553081,-0.025466247,-0.658840835,-0.064551547,0.41580373,9.4851017,3.488082647,-6.813386917,4.052313328,-0.940429688,0.102539063,-1.548828125, 
90,320288505,0.752051473,0.005433607,-0.02602382,-0.658568144,-0.058164772,0.384953409,9.423575401,4.135482788,-6.558269024,4.876528263,-0.942382813,0.102050781,-1.545898438, 
91,320296838,0.752363861,0.005416948,-0.026573464,-0.658189356,-0.009129819,0.380781472,9.373929024,5.305925369,-6.947784901,5.698284149,-0.944824219,0.103027344,-1.549316406, 
92,320305171,0.752643526,0.00531191,-0.027074199,-0.657850027,0.010582197,0.35829398,9.333499908,3.558342695,-6.016553879,6.100274086,-0.940917969,0.100585938,-1.548339844, 
93,320313504,0.753004611,0.005129997,-0.027519833,-0.657419622,0.015499233,0.370329171,9.278341293,2.644708395,-7.428974628,6.700723648,-0.944335938,0.1015625,-1.549316406, 
94,320321837,0.753322363,0.004934795,-0.028020022,-0.657035947,0.13171646,0.301835507,9.221132278,2.63587141,-6.812798023,6.937551975,-0.942871094,0.104003906,-1.550292969, 
95,320330170,0.753728032,0.004796697,-0.028241321,-0.65656203,0.090257816,0.259039283,9.296312332,1.077962399,-4.740888119,7.641713142,-0.94140625,0.103515625,-1.548828125, 
96,320338503,0.754066944,0.004558023,-0.028462285,-0.656164885,0.058913112,0.232105777,9.21645546,-0.335264683,-4.303242207,7.26451683,-0.946289063,0.10546875,-1.549316406, 
97,320346836,0.754415989,0.004198178,-0.02866352,-0.655757129,0.15155144,0.270360023,9.223534584,-1.397359133,-6.577403545,6.430826187,-0.939453125,0.103515625,-1.549804688, 
98,320355169,0.75469774,0.003654441,-0.028993424,-0.655421555,0.208862036,0.240342498,9.18657589,-2.538780928,-8.212591171,6.236029625,-0.946289063,0.104980469,-1.549316406, 
99,320363502,0.755015314,0.003056752,-0.029167712,-0.655051112,0.177518919,0.246784657,9.238186836,-4.078170776,-8.467555046,5.976633549,-0.947265625,0.107421875,-1.548339844, 
100,320371835,0.755269051,0.002312856,-0.029407909,-0.654750824,0.151978984,0.261895329,9.278381348,-5.437749386,-9.099099159,5.691215038,-0.946777344,0.10546875,-1.547363281, 
101,320380168,0.755555689,0.00159281,-0.029536111,-0.654416382,0.24732092,0.243969202,9.286413193,-5.738870621,-9.086984634,5.43281889,-0.945800781,0.110351563,-1.543945313, 
102,320388501,0.755826652,0.000857837,-0.029677281,-0.654098332,0.233522102,0.233165428,9.31914711,-6.229894638,-7.984086514,6.020895958,-0.946777344,0.112304688,-1.543457031, 
103,320396834,0.756117284,0.000179085,-0.029596157,-0.653766572,0.244324505,0.186641395,9.373063087,-7.171371937,-6.530759811,5.453770638,-0.947265625,0.110839844,-1.544433594, 
104,320405167,0.756356418,-0.000569094,-0.02955257,-0.653491557,0.261312008,0.138002351,9.571466446,-8.046021461,-6.196749687,5.291069508,-0.946289063,0.112792969,-1.543945313, 
105,320413500,0.75660634,-0.00126537,-0.029510809,-0.653203309,0.272090226,0.162953004,9.524723053,-6.970685005,-7.086307049,4.966767311,-0.948730469,0.1171875,-1.546386719, 
106,320421833,0.756818295,-0.00211629,-0.029750125,-0.652944624,0.341044515,0.16323255,9.522405624,-6.580168724,-10.07643604,4.909852028,-0.948242188,0.116699219,-1.544921875, 
107,320430166,0.757063866,-0.002966612,-0.030042624,-0.652643144,0.379162997,0.150237441,9.507660866,-5.527041435,-11.94215393,4.983161449,-0.94921875,0.118164063,-1.54296875, 
108,320438499,0.757275164,-0.00373285,-0.0304871,-0.652373552,0.467687786,0.127591059,9.416049957,-3.852048635,-11.45333004,4.977576733,-0.950195313,0.12109375,-1.543457031, 
109,320446832,0.757521093,-0.004358332,-0.030729797,-0.652072489,0.541529477,0.121611401,9.348744392,-3.591013432,-9.360799789,5.082722664,-0.951171875,0.12109375,-1.54296875, 
110,320455165,0.757728636,-0.004999809,-0.03105942,-0.651811123,0.595280945,0.107852921,9.334207535,-3.588478088,-9.141849518,4.808701515,-0.955566406,0.122558594,-1.541992188, 
111,320463498,0.757902443,-0.005675998,-0.031334545,-0.651590288,0.63347286,0.064469196,9.28619957,-3.835348129,-10.10002708,3.602860451,-0.950195313,0.124511719,-1.541503906, 
112,320471831,0.757997632,-0.006447301,-0.031721093,-0.651453674,0.600551784,0.119906984,9.273292542,-4.491276741,-10.93876362,2.550755024,-0.954101563,0.125976563,-1.538574219, 
113,320480164,0.758088887,-0.007216106,-0.031977218,-0.651327074,0.544595361,0.161572844,9.200095177,-4.987194538,-10.66118336,1.80322969,-0.954589844,0.125976563,-1.540527344, 
114,320488497,0.758148789,-0.007972891,-0.032211445,-0.651236951,0.563707232,0.202849239,9.141444206,-5.728034973,-9.233752251,1.758609533,-0.955566406,0.123535156,-1.537109375, 
115,320496830,0.758259892,-0.008744971,-0.032299176,-0.651093185,0.564756513,0.244982615,9.054859161,-6.497820377,-8.850589752,2.296969652,-0.954101563,0.126953125,-1.534179688, 
116,320505163,0.758334458,-0.009744554,-0.032577276,-0.650978267,0.584650397,0.240654022,9.059200287,-7.854298592,-11.86192703,2.247483015,-0.956542969,0.128417969,-1.540039063, 
117,320513496,0.758387268,-0.010951309,-0.032909721,-0.650880933,0.689122558,0.197445661,9.003612518,-8.879150391,-15.24981976,1.608330846,-0.958984375,0.130859375,-1.535644531, 
118,320521829,0.758409917,-0.012190392,-0.03321664,-0.650816798,0.747180045,0.136435866,9.017807961,-10.12349033,-14.3256321,1.356517315,-0.963378906,0.132324219,-1.533691406, 
119,320530162,0.758423626,-0.013556151,-0.033206459,-0.6507743,0.76366663,0.070986494,9.204421043,-13.66207504,-13.03711224,0.812086761,-0.963867188,0.135253906,-1.533691406, 
120,320538495,0.758361042,-0.015071011,-0.033407871,-0.650803745,0.852227867,-0.045015514,9.448933601,-13.99995041,-15.71697617,-0.243130401,-0.963378906,0.13671875,-1.533691406, 
121,320546828,0.758217692,-0.016546516,-0.033608027,-0.650924504,0.872600675,-0.185108379,9.684389114,-13.01918411,-16.1610527,-2.201493263,-0.963378906,0.136230469,-1.531738281, 
122,320555161,0.75798732,-0.017959818,-0.033965211,-0.651136756,0.891849458,-0.201921597,9.75770092,-11.6680584,-16.46939659,-3.735761404,-0.966308594,0.139648438,-1.529785156, 
123,320563494,0.757710934,-0.01935957,-0.034420051,-0.651394427,0.784034073,-0.167749166,9.7257061,-9.964683533,-18.07038689,-4.681386948,-0.970214844,0.143554688,-1.529296875, 
124,320571827,0.757391632,-0.02078278,-0.035031274,-0.651689231,0.566201925,-0.109457538,9.711050034,-9.554727554,-19.2286377,-5.451889515,-0.969726563,0.142089844,-1.526855469, 
125,320580160,0.757029355,-0.018342111,-0.037172109,-0.652064621,0.801419735,-0.88158524,11.61120987,45.10983276,-1.162760258,-9.283922195,-0.973144531,0.138671875,-1.527832031, 
126,320588493,0.756863475,-0.013169128,-0.039104715,-0.652269185,1.179696918,-0.163734287,10.97328186,71.05983734,26.1931572,-6.781197071,-0.969726563,0.132324219,-1.532226563, 
127,320596826,0.756973445,-0.008822098,-0.040019497,-0.652159393,0.114044569,-0.122459069,9.491477966,54.44570541,28.80433464,-1.066631436,-0.968261719,0.122558594,-1.533691406, 
128,320605159,0.756839514,-0.00497982,-0.040952299,-0.652297735,0.824993134,0.425599366,9.388360023,48.29521179,24.65136719,-4.899656773,-0.9609375,0.118164063,-1.534667969, 
129,320613492,0.756742299,-0.001582488,-0.042208347,-0.652347445,0.514285564,0.398158908,8.792027473,47.55196762,16.59648514,-4.696918011,-0.962402344,0.108398438,-1.537109375, 
130,320621825,0.756458819,0.00153493,-0.043832164,-0.652569234,0.039275419,0.625141501,8.883764267,46.901371,10.86517048,-6.729257107,-0.956054688,0.102050781,-1.542480469, 
131,320630158,0.756257415,0.004641004,-0.045662262,-0.652662456,0.179664433,0.820769906,8.808550835,49.58690262,7.963394642,-6.207726002,-0.958007813,0.09765625,-1.540039063, 
132,320638491,0.756030858,0.008157508,-0.047832008,-0.652735233,0.209058836,0.794107497,8.831475258,56.04338074,8.805161476,-4.894971371,-0.958984375,0.085449219,-1.545898438, 
133,320646824,0.755872905,0.011837382,-0.050002299,-0.652698994,0.300047845,0.666169226,9.200713158,58.58221054,9.476311684,-5.079037189,-0.954101563,0.081054688,-1.544433594, 
134,320655157,0.755626917,0.015358552,-0.052239209,-0.652735353,0.445568293,0.619532764,9.572384834,56.72590256,8.134272575,-4.682551861,-0.955078125,0.075683594,-1.545898438, 
135,320663490,0.755480826,0.018577866,-0.054334864,-0.652649462,0.426139951,0.685768306,9.664949417,53.11098099,6.06340456,-4.159941673,-0.950683594,0.06640625,-1.544921875, 
136,320671823,0.755291939,0.02116134,-0.056129787,-0.652637541,0.427655131,0.740927994,9.664272308,43.03974533,4.354683399,-3.084227562,-0.952148438,0.059570313,-1.548339844, 
137,320680156,0.755244792,0.022798048,-0.057426259,-0.652524292,0.415997505,0.793329477,9.553919792,29.52429962,0.232807964,-1.908262014,-0.948730469,0.055175781,-1.549316406, 
138,320688489,0.755130053,0.023573821,-0.058413666,-0.652541816,0.372962534,0.813316703,9.375008583,16.97402,-3.436752796,-1.559920192,-0.953125,0.051757813,-1.545898438, 
139,320696822,0.755120993,0.023896102,-0.058784187,-0.652507424,0.384441108,0.81266731,9.197293282,7.522030354,-1.941444159,-1.557614684,-0.949707031,0.050292969,-1.547363281, 
140,320705155,0.755049348,0.024144499,-0.058547404,-0.652602434,0.429436147,0.772998869,9.099740028,0.437491119,4.549395561,-1.956709862,-0.948242188,0.045410156,-1.548828125, 
141,320713488,0.755095363,0.02451692,-0.057377804,-0.652639091,0.455314845,0.689435244,9.151486397,-5.830402851,14.51297569,-2.347378492,-0.947753906,0.052246094,-1.55078125, 
142,320721821,0.755136013,0.02519704,-0.055383921,-0.652738452,0.597821176,0.722024441,9.286148071,-10.88631439,26.75475693,-1.928599715,-0.946777344,0.053222656,-1.551757813, 
143,320730154,0.7553249,0.026071848,-0.052958988,-0.652686715,0.544502616,0.793116271,9.363780975,-11.81383514,32.21417618,-0.953285992,-0.944335938,0.055175781,-1.551757813, 
144,320738487,0.755368829,0.027056731,-0.050892569,-0.652760148,0.501635194,0.844937384,9.200959206,-8.347006798,30.25742722,-1.882635117,-0.937011719,0.054199219,-1.556640625, 
145,320746820,0.75544256,0.028213322,-0.049051315,-0.652766943,0.361164212,0.935142875,9.175197601,-3.614362717,28.60686684,-2.777212381,-0.935546875,0.0546875,-1.55859375, 
146,320755153,0.755417109,0.029701704,-0.047391895,-0.652852893,0.109516375,0.983760118,9.274630547,0.559543431,30.495821,-2.829107285,-0.932617188,0.055664063,-1.561523438, 
147,320763486,0.755502403,0.031527322,-0.045688856,-0.652790129,-0.087518811,0.975865901,9.287466049,4.617277145,33.2417984,-2.400478601,-0.925292969,0.058105469,-1.560546875, 
148,320771819,0.755462646,0.033911198,-0.043976691,-0.652834296,-0.109562881,0.975536048,9.283654213,9.429869652,39.08714676,-3.120317698,-0.921386719,0.053710938,-1.565429688, 
149,320780152,0.755480587,0.037072133,-0.041662928,-0.652793229,0.032702766,0.921497166,9.183655739,13.01231956,51.47493362,-4.353085995,-0.916015625,0.053222656,-1.565917969, 
150,320788485,0.755352318,0.040669505,-0.038954534,-0.652894676,-0.066364788,0.87304765,9.277304649,13.11415005,60.24767685,-5.714543343,-0.90625,0.053222656,-1.570800781, 
151,320796818,0.755126476,0.044129439,-0.036082547,-0.653096437,-0.260400295,0.845172286,9.371970177,11.11484814,59.64553452,-9.633252144,-0.893554688,0.052734375,-1.575683594, 
152,320805151,0.754684508,0.047059633,-0.033583175,-0.653535843,-0.49287352,1.138020158,9.501163483,8.07946682,51.72333527,-11.57491016,-0.891601563,0.049316406,-1.579101563, 
153,320813484,0.754294932,0.049954891,-0.030634411,-0.653915346,-0.502898335,0.757104099,9.078077316,4.613598347,55.15247345,-12.75668144,-0.885253906,0.049316406,-1.583496094, 
154,320821817,0.753803074,0.053167146,-0.027012911,-0.654388845,-0.239567518,0.846566021,9.27829361,0.943375945,65.85543823,-13.25294685,-0.875488281,0.045898438,-1.585449219, 
155,320830150,0.753351212,0.056512911,-0.022693008,-0.654792786,-0.597174287,0.834501922,9.277083397,-2.982062101,73.31900024,-14.75270462,-0.865234375,0.047851563,-1.587890625, 
156,320838483,0.75269717,0.060300712,-0.01802313,-0.655352175,-0.766750038,0.812289238,9.222450256,-2.422647715,81.7831955,-16.57728958,-0.853027344,0.048339844,-1.594238281, 
157,320846816,0.751645923,0.065282322,-0.012927814,-0.656201065,-1.101268768,0.607197702,9.309080124,7.411516666,95.56038666,-25.83441925,-0.841796875,0.046386719,-1.599121094, 
158,320855149,0.750428617,0.070064507,-0.00775382,-0.657181978,-0.770881772,0.695794344,9.869350433,3.715018511,95.47168732,-26.70608139,-0.83203125,0.045898438,-1.602539063, 
159,320863482,0.749301016,0.074824445,-0.002155759,-0.657985449,-1.208966255,0.720659614,9.696975708,0.758598149,98.70346832,-26.62146568,-0.813964844,0.044921875,-1.611816406, 
160,320871815,0.748021841,0.079894178,0.00423902,-0.658834219,-1.235055804,0.676116288,9.528966904,-4.274334431,110.7869797,-27.1429081,-0.799804688,0.043945313,-1.616210938, 
161,320880148,0.746874332,0.085025102,0.011582462,-0.659405589,-1.549979448,0.694033623,9.424521446,-11.09020424,120.2685852,-26.29283905,-0.782714844,0.04296875,-1.618652344, 
162,320888481,0.745447397,0.090446696,0.019480737,-0.660112441,-1.66392529,0.733534276,9.269087791,-14.0974884,129.6144562,-28.66801453,-0.766113281,0.043457031,-1.62109375, 
163,320896814,0.74404943,0.09625829,0.028278651,-0.660549164,-1.671639681,0.712514102,9.259895325,-16.89903831,141.5450439,-28.9247818,-0.746582031,0.045898438,-1.62890625, 
164,320905147,0.742514551,0.102608338,0.037961517,-0.660834789,-1.87120986,0.626164496,9.277330399,-20.77859879,156.9029541,-27.31672859,-0.724121094,0.048828125,-1.632324219, 
165,320913480,0.740969479,0.109554276,0.04870506,-0.660749614,-2.272212982,0.524485052,9.251446724,-22.88834,172.5137482,-27.07515526,-0.701660156,0.05078125,-1.639648438, 
166,320921813,0.739171386,0.116974875,0.060088739,-0.660554409,-2.58005476,0.550802827,9.220086098,-25.18179703,184.847168,-26.63957405,-0.678222656,0.0546875,-1.645996094, 
167,320930146,0.737447143,0.123613372,0.071688436,-0.66011554,-2.848950624,0.866163135,8.993149757,-33.64027023,179.1235657,-26.60539246,-0.650390625,0.057128906,-1.649414063, 
168,320938479,0.735416293,0.129286483,0.082125224,-0.660078526,-2.673401833,0.839001358,8.721017838,-33.72759247,159.3273773,-30.32719421,-0.622558594,0.063476563,-1.65234375, 
169,320946812,0.733217061,0.134364322,0.091430701,-0.66028744,-2.777853727,0.875298142,8.613251686,-27.7972393,141.27948,-32.58998489,-0.600585938,0.067382813,-1.65625, 
170,320955145,0.730937898,0.139323369,0.099532738,-0.660614908,-3.102071047,0.832220018,8.602869034,-18.87063026,128.9005737,-32.85707092,-0.583496094,0.069335938,-1.653808594, 
171,320963478,0.728620172,0.14442353,0.10684339,-0.660938084,-3.345443964,0.785028636,8.57383728,-9.150952339,121.3535843,-31.01894951,-0.56640625,0.0703125,-1.659667969, 
172,320971811,0.72640866,0.149629787,0.113185607,-0.661158621,-3.618865967,0.761239648,8.732973099,-0.690017343,113.592865,-27.3801918,-0.547851563,0.07421875,-1.658691406, 
173,320980144,0.724356711,0.15457426,0.118522681,-0.661336958,-3.778433323,0.699813306,8.736868858,6.423801899,100.0727615,-23.404953,-0.533203125,0.070800781,-1.66015625, 
174,320988477,0.722408235,0.159406751,0.123020329,-0.661499739,-3.963871241,0.542982161,8.714995384,11.71724796,91.49255371,-21.15026093,-0.520019531,0.068847656,-1.66015625, 
175,320996810,0.720539689,0.164187878,0.127701715,-0.661481321,-4.122429371,0.440043598,8.577134132,9.988145828,92.15776825,-18.65979767,-0.506347656,0.071777344,-1.657226563, 
176,321005143,0.718842089,0.169003695,0.13270478,-0.661130548,-4.329863071,0.414809287,8.334414482,5.503418922,97.0632782,-14.92952347,-0.491699219,0.070800781,-1.659179688, 
177,321013476,0.717105448,0.174063981,0.138282061,-0.660560131,-4.59186697,0.348606259,8.028822899,3.313310623,104.5551529,-13.51992798,-0.479492188,0.070800781,-1.66015625, 
178,321021809,0.715227723,0.17975609,0.144567207,-0.659725308,-4.722798824,0.299211264,8.03203392,2.027853489,119.1617737,-13.16902161,-0.460449219,0.068847656,-1.657226563, 
179,321030142,0.713281274,0.186202437,0.151924059,-0.658390224,-4.778259754,0.128707603,8.058418274,-0.180442467,136.8441315,-9.497774124,-0.441894531,0.068847656,-1.66015625, 
180,321038475,0.711209357,0.193742618,0.16010648,-0.656514347,-4.994307041,0.020511825,8.244216919,1.347824931,157.565155,-5.681912422,-0.418457031,0.073242188,-1.658203125, 
181,321046808,0.709028065,0.202551529,0.169476122,-0.653857827,-5.026217461,-0.034466576,8.421145439,2.544489861,181.791275,1.180799484,-0.394042969,0.070800781,-1.655273438, 
182,321055141,0.706882596,0.212532595,0.17959179,-0.650303006,-5.376304626,0.249347508,8.231188774,4.1398983,203.1846161,10.33321095,-0.365722656,0.070800781,-1.653808594, 
183,321063474,0.704748929,0.222595334,0.189799756,-0.646340787,-5.619329929,0.251595378,7.785987377,4.033545971,204.7761688,15.00880814,-0.334472656,0.070800781,-1.648925781, 
184,321071807,0.702534199,0.232823104,0.19974038,-0.642139375,-5.684045792,0.304446816,7.636632919,6.672091961,205.7909851,17.17685699,-0.299804688,0.072265625,-1.644042969, 
185,321080140,0.700281441,0.243231744,0.20978491,-0.637522399,-5.829447269,0.437534779,7.512419701,7.4279809,208.5867462,21.77555656,-0.274902344,0.067382813,-1.637207031, 
186,321088473,0.698132277,0.253442079,0.219270512,-0.632692039,-6.114695072,0.654547811,7.22535944,8.512462616,203.1162262,25.28020859,-0.247070313,0.068847656,-1.6328125, 
187,321096806,0.696254671,0.26099211,0.227047473,-0.628937364,-6.743007183,1.489707947,7.105469704,1.046697736,157.7325592,16.06980515,-0.215332031,0.063964844,-1.623535156, 
188,321105139,0.695092916,0.263092101,0.230727896,-0.628007352,-6.427465916,1.377182007,6.689832687,-10.36082649,60.2557869,-7.919601917,-0.203125,0.066894531,-1.620605469, 
189,321113472,0.694385767,0.261839032,0.230871737,-0.629259229,-6.005860806,1.137784481,6.834609032,-5.766318798,-13.15915585,-21.91292763,-0.202148438,0.069824219,-1.62109375, 
190,321121805,0.694201231,0.258749664,0.229146197,-0.631368041,-6.46466589,0.9680264,6.636771202,-7.109314919,-50.33307266,-25.45197678,-0.205566406,0.067382813,-1.623046875, 
