PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
154,4222914422,-0.619118,-0.286904,0.69737,-0.219236,9.822997093,0.56030798,-1.461432338,0.272484213,-4.011176586,1.906518817,-1.026367188,-0.824707031,0.194824219
155,4222922755,-0.618889,-0.286881,0.69757,-0.219273,9.857936859,0.552109957,-1.458823562,0.105556272,-3.815970421,1.900063872,-1.025878906,-0.823730469,0.196777344
156,4222931088,-0.618667,-0.286875,0.697746,-0.219347,9.814479828,0.532523811,-1.49282515,0.641790271,-3.466053963,1.92944324,-1.02734375,-0.823242188,0.1953125
157,4222939421,-0.618438,-0.286912,0.697895,-0.219472,9.808450699,0.501019239,-1.50869894,1.611570716,-3.227508783,1.870402455,-1.026367188,-0.822753906,0.194335938
158,4222947754,-0.618216,-0.286964,0.698023,-0.219621,9.759634972,0.454042435,-1.514830709,2.010743141,-2.933073044,1.833671689,-1.027832031,-0.822753906,0.196289063
159,4222956087,-0.618,-0.287038,0.698137,-0.21977,9.757474899,0.457338721,-1.495313406,2.208100557,-2.823008299,1.540004373,-1.028320313,-0.824707031,0.199707031
160,4222964420,-0.6178,-0.287116,0.698229,-0.219938,9.751141548,0.464943558,-1.487816572,2.424489498,-2.41902113,1.536162376,-1.028808594,-0.822265625,0.197753906
161,4222972753,-0.617605,-0.287185,0.698322,-0.220098,9.748057365,0.437640786,-1.505903125,2.259585619,-2.371301889,1.536060095,-1.027832031,-0.821777344,0.200683594
162,4222981086,-0.617434,-0.287213,0.698427,-0.22021,9.775592804,0.475257784,-1.497187495,1.308579803,-2.320662498,1.501762509,-1.025390625,-0.821289063,0.201660156
163,4222989419,-0.617299,-0.28718,0.698544,-0.220259,9.778218269,0.535002828,-1.515333414,0.013678001,-2.136777878,1.489442229,-1.02734375,-0.819335938,0.198242188
164,4222997752,-0.617199,-0.28707,0.698687,-0.220232,9.806006432,0.54764241,-1.532726765,-1.579027891,-2.095999956,1.570972204,-1.026367188,-0.822265625,0.200195313
165,4223006085,-0.617138,-0.286927,0.698823,-0.220156,9.830327988,0.549338639,-1.532140255,-2.480777025,-1.751667738,1.333016038,-1.026367188,-0.8203125,0.198730469
166,4223014418,-0.61711,-0.286767,0.698942,-0.220067,9.797016144,0.502122343,-1.570334315,-2.8171947,-1.289407849,1.222490668,-1.027832031,-0.822265625,0.200683594
167,4223022751,-0.617088,-0.28663,0.699038,-0.220003,9.76828289,0.468486816,-1.544532895,-2.337414265,-1.000325561,1.102462292,-1.026855469,-0.821777344,0.19921875
168,4223031084,-0.617057,-0.286526,0.699113,-0.219984,9.747750282,0.471864015,-1.544971108,-1.534766555,-0.836061478,1.114270449,-1.025878906,-0.820800781,0.200195313
169,4223039417,-0.617028,-0.286462,0.699156,-0.220014,9.758745193,0.515083373,-1.533233404,-0.626562595,-0.472211212,1.013401628,-1.026855469,-0.822753906,0.197265625
170,4223047750,-0.616996,-0.286423,0.699174,-0.220094,9.766649246,0.518695533,-1.502304435,0.151533812,-0.175265387,1.098389626,-1.028320313,-0.819824219,0.196777344
171,4223056083,-0.61697,-0.28641,0.69917,-0.220198,9.790230751,0.523924291,-1.489893794,0.6541363,0.09436284,0.953643501,-1.02734375,-0.821777344,0.19921875
172,4223064416,-0.616946,-0.286401,0.699159,-0.220315,9.808534622,0.532915473,-1.422921658,0.814481437,0.204196692,0.993320107,-1.02734375,-0.821289063,0.198242188
173,4223072749,-0.616924,-0.286398,0.699142,-0.220434,9.792098999,0.522357762,-1.386843443,0.907204926,0.273585647,0.9233675,-1.028320313,-0.822753906,0.199707031
174,4223081082,-0.616906,-0.286397,0.699122,-0.220546,9.80158329,0.499218464,-1.354690552,0.848420382,0.295870036,0.820859432,-1.031738281,-0.822265625,0.199707031
175,4223089415,-0.616879,-0.286392,0.699115,-0.220649,9.828356743,0.494840831,-1.347173572,0.709744811,0.086422421,0.856898546,-1.030273438,-0.8203125,0.200683594
176,4223097748,-0.61684,-0.286394,0.699111,-0.22077,9.833442688,0.484097272,-1.337867737,1.001747012,-0.025627043,0.994113982,-1.028320313,-0.8203125,0.200683594
177,4223106081,-0.616799,-0.286411,0.699105,-0.220882,9.81864357,0.475435168,-1.322188735,1.033406258,-0.085794874,0.75971812,-1.029785156,-0.816894531,0.201171875
178,4223114414,-0.616743,-0.286442,0.699107,-0.22099,9.78275013,0.469133496,-1.331251383,1.159633279,-0.369242013,0.691763639,-1.028320313,-0.8203125,0.199707031
179,4223122747,-0.616679,-0.286472,0.69912,-0.221091,9.781842232,0.477080315,-1.321380496,1.068395376,-0.553818226,0.690611005,-1.02734375,-0.819335938,0.201660156
180,4223131080,-0.616599,-0.286499,0.699151,-0.221181,9.766220093,0.480814099,-1.317932725,0.970036626,-0.908703327,0.75982064,-1.026855469,-0.822265625,0.198242188
181,4223139413,-0.616515,-0.286526,0.699189,-0.221259,9.748531342,0.485241473,-1.3254143,0.82298547,-1.034110665,0.686128557,-1.031738281,-0.817871094,0.204101563
182,4223147746,-0.616421,-0.286547,0.699238,-0.221339,9.742913246,0.473160326,-1.329043031,0.81522423,-1.226832151,0.844270766,-1.028320313,-0.816894531,0.203613281
183,4223156079,-0.616323,-0.286561,0.699301,-0.221396,9.764139175,0.457966655,-1.348139524,0.494764566,-1.421961427,0.781080425,-1.02734375,-0.820800781,0.196777344
184,4223164412,-0.616222,-0.28656,0.699378,-0.221434,9.778321266,0.489537209,-1.412044287,0.167619556,-1.62441659,0.818323612,-1.028320313,-0.818847656,0.202636719
185,4223172745,-0.616137,-0.286545,0.69945,-0.221464,9.775984764,0.488653541,-1.396621346,-0.084795922,-1.4026227,0.829593897,-1.027832031,-0.816894531,0.204589844
186,4223181078,-0.616075,-0.28649,0.699532,-0.221448,9.788402557,0.494529545,-1.426416755,-0.978783965,-1.336153746,0.78748399,-1.028320313,-0.819335938,0.203613281
187,4223189411,-0.616027,-0.28642,0.699613,-0.221416,9.783956528,0.494028747,-1.486727595,-1.322629571,-1.184901834,0.756081045,-1.02734375,-0.818359375,0.202636719
188,4223197744,-0.615985,-0.286352,0.699686,-0.221391,9.760736465,0.446058005,-1.494201303,-1.233824849,-1.066435814,0.740200162,-1.027832031,-0.818847656,0.204101563
189,4223206077,-0.615943,-0.286299,0.69975,-0.221374,9.738445282,0.44356209,-1.493449211,-0.993076622,-0.995535612,0.632287383,-1.030761719,-0.8203125,0.202636719
190,4223214410,-0.615905,-0.286237,0.699813,-0.221358,9.710492134,0.459198207,-1.523147821,-1.076066732,-0.91205889,0.698909998,-1.028808594,-0.818847656,0.201171875
191,4223222743,-0.615867,-0.286173,0.69988,-0.221334,9.710680962,0.473926753,-1.478968382,-1.186771512,-0.972072959,0.681594789,-1.028320313,-0.818359375,0.201171875
192,4223231076,-0.615836,-0.286089,0.699958,-0.221283,9.742473602,0.511002898,-1.459143162,-1.674440861,-1.051707745,0.659464061,-1.03125,-0.818847656,0.200195313
193,4223239409,-0.615815,-0.285984,0.700044,-0.221206,9.810489655,0.485669941,-1.424364805,-2.168693304,-1.059750676,0.649807572,-1.026855469,-0.817382813,0.203613281
194,4223247742,-0.615797,-0.285869,0.700137,-0.221113,9.823181152,0.503777802,-1.419988513,-2.438436985,-1.119559765,0.61658591,-1.029785156,-0.818359375,0.201171875
195,4223256075,-0.615777,-0.285762,0.700222,-0.221036,9.843359947,0.485012829,-1.438060045,-2.190772772,-1.027630329,0.666328728,-1.030273438,-0.817871094,0.202148438
196,4223264408,-0.615748,-0.285688,0.7003,-0.220966,9.85792923,0.513108373,-1.430755854,-1.785990834,-1.136362553,0.391462356,-1.030761719,-0.819824219,0.202636719
197,4223272741,-0.615703,-0.285643,0.700371,-0.220924,9.866018295,0.505686402,-1.423503757,-1.190664887,-1.200987339,0.383214533,-1.028320313,-0.8203125,0.203125
198,4223281074,-0.61564,-0.285624,0.700432,-0.220929,9.802034378,0.476386487,-1.41244328,-0.40366751,-1.188487768,0.537207425,-1.026855469,-0.817871094,0.202636719
199,4223289407,-0.61556,-0.285627,0.700492,-0.220958,9.780266762,0.464004934,-1.398623824,0.07809779,-1.311435938,0.578804851,-1.029785156,-0.815917969,0.203613281
200,4223297740,-0.615468,-0.285655,0.700549,-0.220997,9.773916245,0.461479962,-1.414181471,0.440590471,-1.44539845,0.452475429,-1.030273438,-0.819335938,0.199707031
201,4223306073,-0.615376,-0.285692,0.7006,-0.221045,9.812605858,0.427632719,-1.442828536,0.633926749,-1.378135562,0.404423147,-1.028808594,-0.819335938,0.201660156
202,4223314406,-0.61528,-0.285744,0.700646,-0.2211,9.817527771,0.464856118,-1.453822494,0.844065905,-1.403621554,0.327196181,-1.027832031,-0.815917969,0.201171875
203,4223322739,-0.615185,-0.285774,0.700704,-0.22114,9.803657532,0.468403935,-1.460589051,0.472761899,-1.484716177,0.448377162,-1.026855469,-0.815429688,0.201171875
204,4223331072,-0.615104,-0.285793,0.700759,-0.221169,9.769953728,0.479562342,-1.454616427,0.234831318,-1.332900643,0.42020151,-1.03125,-0.817382813,0.201171875
205,4223339405,-0.615028,-0.2858,0.700815,-0.221193,9.743924141,0.458211124,-1.493835449,0.068005785,-1.267200232,0.458674043,-1.03125,-0.817871094,0.202636719
206,4223347738,-0.614963,-0.285798,0.700871,-0.221201,9.776082039,0.429142207,-1.494894028,-0.208640754,-1.216817021,0.383906126,-1.025878906,-0.814941406,0.206542969
207,4223356071,-0.614908,-0.285795,0.700923,-0.221189,9.812198639,0.450021118,-1.52490747,-0.440219045,-1.142510056,0.194053441,-1.030761719,-0.816894531,0.204101563
208,4223364404,-0.614861,-0.285784,0.700971,-0.221181,9.845373154,0.466186553,-1.524435401,-0.50194931,-1.001554966,0.256808311,-1.030761719,-0.816894531,0.204101563
209,4223372737,-0.614824,-0.285793,0.701002,-0.221178,9.834229469,0.437203228,-1.529120445,-0.257051647,-0.791851223,0.001383169,-1.028320313,-0.817382813,0.202636719
210,4223381070,-0.614791,-0.285827,0.701011,-0.221194,9.796870232,0.435951471,-1.523641348,0.195282906,-0.586194515,-0.165429533,-1.028320313,-0.817382813,0.203125
211,4223389403,-0.614754,-0.285866,0.701018,-0.221226,9.749382019,0.414500087,-1.533848524,0.40245083,-0.543905497,-0.081773438,-1.030273438,-0.817382813,0.205078125
212,4223397736,-0.614718,-0.285931,0.701007,-0.221277,9.727544785,0.402769208,-1.513605952,0.855822742,-0.397494495,-0.25287655,-1.031738281,-0.815917969,0.206542969
213,4223406069,-0.614686,-0.285998,0.700991,-0.221329,9.758416176,0.422589958,-1.508541703,0.88561213,-0.315528929,-0.283921003,-1.032226563,-0.81640625,0.202636719
214,4223414402,-0.614644,-0.286075,0.700978,-0.22139,9.76962471,0.44742462,-1.474057913,1.094726682,-0.428410858,-0.263455212,-1.028320313,-0.818847656,0.205566406
215,4223422735,-0.614603,-0.286147,0.700965,-0.221449,9.782378197,0.478231937,-1.477476954,1.02400589,-0.415629387,-0.242425904,-1.030273438,-0.817382813,0.205566406
216,4223431068,-0.614574,-0.286206,0.700953,-0.221492,9.787893295,0.477273434,-1.476125002,0.706440628,-0.340349168,-0.282512218,-1.028808594,-0.81640625,0.202148438
217,4223439401,-0.614547,-0.286265,0.700946,-0.221512,9.770261765,0.464312166,-1.459759712,0.460006028,-0.42633611,-0.460121304,-1.032714844,-0.816894531,0.203125
218,4223447734,-0.614539,-0.286304,0.700938,-0.221511,9.769618034,0.470120609,-1.462785006,0.020670688,-0.286866605,-0.4968521,-1.028320313,-0.818847656,0.204101563
219,4223456067,-0.614532,-0.286328,0.700938,-0.221498,9.757165909,0.472623974,-1.459323406,-0.261021852,-0.33082065,-0.439553112,-1.029296875,-0.818847656,0.206542969
220,4223464400,-0.614516,-0.286373,0.700926,-0.221522,9.779231071,0.468940377,-1.465782046,0.360110521,-0.236995697,-0.349442184,-1.028808594,-0.817871094,0.20703125
221,4223472733,-0.614505,-0.286417,0.700913,-0.221536,9.749939919,0.431323588,-1.47323525,0.225917548,-0.221601546,-0.438733429,-1.030273438,-0.818359375,0.205078125
222,4223481066,-0.614492,-0.286466,0.700905,-0.221534,9.758751869,0.454656094,-1.466197133,0.120207593,-0.348904252,-0.600179911,-1.030273438,-0.815917969,0.205566406
223,4223489399,-0.614477,-0.286501,0.700906,-0.221528,9.759532928,0.469026268,-1.428587317,-0.06602069,-0.430383176,-0.452846825,-1.03125,-0.815917969,0.203613281
224,4223497732,-0.614466,-0.286516,0.700924,-0.221481,9.755447388,0.481951147,-1.41815877,-0.698794782,-0.625999093,-0.543137074,-1.028320313,-0.818847656,0.203125
225,4223506065,-0.614454,-0.286512,0.700956,-0.22142,9.787227631,0.493481547,-1.429331303,-1.017359018,-0.760064065,-0.437222213,-1.02734375,-0.817871094,0.207519531
226,4223514398,-0.614453,-0.2865,0.700985,-0.221347,9.790660858,0.469720036,-1.422035217,-1.250986457,-0.644671857,-0.498798788,-1.029785156,-0.816894531,0.205566406
227,4223522731,-0.614455,-0.286474,0.70102,-0.221262,9.800402641,0.45980373,-1.444905996,-1.509664774,-0.674409986,-0.450234234,-1.027832031,-0.820800781,0.205078125
228,4223531064,-0.614451,-0.286456,0.701061,-0.22117,9.810403824,0.483965755,-1.451882005,-1.507743597,-0.835933387,-0.548823357,-1.029296875,-0.821777344,0.203125
229,4223539397,-0.614446,-0.286438,0.7011,-0.22108,9.801009178,0.46357131,-1.450590014,-1.474316835,-0.816210449,-0.535503983,-1.032226563,-0.815917969,0.206542969
230,4223547730,-0.61444,-0.286436,0.701133,-0.220996,9.771856308,0.44454205,-1.461168408,-1.261513948,-0.814443052,-0.655045688,-1.030761719,-0.815429688,0.205078125
231,4223556063,-0.614425,-0.286448,0.701163,-0.220926,9.757872581,0.455357134,-1.480273724,-0.959547698,-0.836701751,-0.658964574,-1.029296875,-0.81640625,0.208984375
232,4223564396,-0.614403,-0.286473,0.701189,-0.220872,9.762887001,0.447217196,-1.477698684,-0.659579337,-0.875635386,-0.638934255,-1.029785156,-0.817382813,0.208007813
233,4223572729,-0.614381,-0.286509,0.701208,-0.220829,9.734760284,0.472667187,-1.497769117,-0.440500796,-0.786805272,-0.687268317,-1.028808594,-0.819335938,0.207519531
234,4223581062,-0.614361,-0.286551,0.701225,-0.220772,9.731564522,0.484984219,-1.494486451,-0.518598616,-0.830912948,-0.871716321,-1.030273438,-0.818847656,0.206054688
235,4223589395,-0.614339,-0.286575,0.701255,-0.220709,9.729811668,0.497930855,-1.485108972,-0.773767591,-0.918334305,-0.690444469,-1.029785156,-0.81640625,0.207519531
236,4223597728,-0.61432,-0.286572,0.701296,-0.220634,9.780247688,0.520634353,-1.505050778,-1.157699585,-0.968359053,-0.508122444,-1.027832031,-0.818847656,0.20703125
237,4223606061,-0.614322,-0.286549,0.701333,-0.220544,9.80753231,0.487380147,-1.49524498,-1.522446156,-0.715059876,-0.5170874,-1.032226563,-0.818359375,0.204589844
238,4223614394,-0.614327,-0.286516,0.701375,-0.220439,9.7736063,0.468984514,-1.490118861,-1.802435279,-0.773127198,-0.520545244,-1.028320313,-0.8203125,0.205566406
239,4223622727,-0.614338,-0.286485,0.701414,-0.220323,9.736010551,0.48375991,-1.509069085,-1.913037658,-0.725151777,-0.675767541,-1.027832031,-0.81640625,0.208007813
240,4223631060,-0.61435,-0.28644,0.701462,-0.220194,9.715148926,0.464093626,-1.504844785,-2.177863359,-0.803070366,-0.633785844,-1.030273438,-0.819824219,0.204101563
241,4223639393,-0.614364,-0.286401,0.701505,-0.22007,9.78331089,0.482576311,-1.494731545,-2.06718421,-0.741570592,-0.651587725,-1.028808594,-0.817382813,0.206054688
242,4223647726,-0.614379,-0.286342,0.701554,-0.21995,9.816828728,0.517665505,-1.481626034,-2.231909275,-0.700357258,-0.415808707,-1.02734375,-0.821289063,0.204101563
243,4223656059,-0.614406,-0.286295,0.701593,-0.219811,9.819532394,0.500723481,-1.466729164,-2.319023132,-0.618980885,-0.763265848,-1.029785156,-0.818359375,0.206542969
244,4223664392,-0.614438,-0.286268,0.701618,-0.219674,9.778256416,0.462502956,-1.489050865,-2.110676765,-0.509889722,-1.009085536,-1.029785156,-0.816894531,0.206542969
245,4223672725,-0.614459,-0.286244,0.701651,-0.219546,9.761122704,0.495843023,-1.485437632,-1.983579159,-0.643109322,-0.897125602,-1.027832031,-0.819335938,0.204101563
246,4223681058,-0.614482,-0.28623,0.70167,-0.219438,9.772047043,0.489202112,-1.512270927,-1.660609126,-0.466934681,-0.879016459,-1.028808594,-0.8203125,0.209960938
247,4223689391,-0.614496,-0.286227,0.701687,-0.219347,9.775125504,0.49576354,-1.499350309,-1.367761731,-0.495187163,-0.830861747,-1.029296875,-0.817871094,0.206542969
248,4223697724,-0.614532,-0.286205,0.701699,-0.219235,9.790043831,0.515138686,-1.518869042,-1.80023253,-0.277338147,-0.907294691,-1.030273438,-0.817871094,0.207519531
249,4223706057,-0.614565,-0.286175,0.70172,-0.219113,9.806023598,0.514272213,-1.486947894,-1.954455614,-0.381767333,-0.882371843,-1.027832031,-0.819824219,0.205078125
250,4223714390,-0.614607,-0.286143,0.701735,-0.218992,9.801643372,0.493670255,-1.536079764,-2.017005682,-0.250750542,-0.902094901,-1.032226563,-0.819335938,0.20703125
251,4223722723,-0.614653,-0.286127,0.701733,-0.218888,9.799661636,0.452288419,-1.556026578,-1.659533501,-0.040739439,-0.981755316,-1.026855469,-0.819335938,0.208496094
252,4223731056,-0.614706,-0.28614,0.701702,-0.218822,9.817828178,0.452381551,-1.535286188,-0.996098995,0.331012726,-1.079652667,-1.030273438,-0.8203125,0.205566406
253,4223739389,-0.614765,-0.286149,0.701672,-0.218742,9.80221653,0.467472345,-1.519184947,-1.190229654,0.344562709,-1.17913866,-1.030273438,-0.821289063,0.20703125
254,4223747722,-0.614834,-0.286151,0.701636,-0.21866,9.804409981,0.494598866,-1.556351066,-1.293070674,0.494508415,-1.179727554,-1.024414063,-0.819824219,0.204589844
255,4223756055,-0.614912,-0.286161,0.701585,-0.218593,9.799654007,0.472411007,-1.561377048,-1.033598423,0.751624048,-1.209183931,-1.02734375,-0.821777344,0.204101563
256,4223764388,-0.614999,-0.286172,0.701523,-0.218533,9.773694038,0.476071388,-1.562736869,-0.995433152,0.953208089,-1.239613652,-1.025390625,-0.822265625,0.208007813
257,4223772721,-0.615095,-0.286178,0.70145,-0.218488,9.767498016,0.484378248,-1.584989309,-0.941617668,1.198157072,-1.124093413,-1.028808594,-0.822265625,0.208984375
258,4223781054,-0.615209,-0.286185,0.701357,-0.218455,9.794607162,0.505178928,-1.631935596,-0.779940724,1.603604913,-1.168278217,-1.025878906,-0.819335938,0.205078125
259,4223789387,-0.615353,-0.28619,0.701243,-0.218411,9.804320335,0.507332861,-1.668025374,-0.971253335,2.018939495,-1.416351914,-1.026367188,-0.821289063,0.208496094
260,4223797720,-0.615534,-0.28619,0.701091,-0.21839,9.816687584,0.511390924,-1.723530054,-0.812521935,2.816489935,-1.437432528,-1.030273438,-0.819335938,0.204101563
261,4223806053,-0.615753,-0.286183,0.700905,-0.218378,9.80380249,0.529530227,-1.786130548,-0.832040012,3.517858982,-1.527440786,-1.033203125,-0.82421875,0.205566406
262,4223814386,-0.616031,-0.286153,0.700681,-0.218352,9.823628426,0.508500397,-1.835116863,-1.287717223,4.414562225,-1.773107052,-1.029785156,-0.8203125,0.202636719
263,4223822719,-0.616341,-0.286142,0.700408,-0.218369,9.857289314,0.439299881,-1.870309114,-0.784295082,5.260447025,-1.843955994,-1.029296875,-0.822265625,0.200195313
264,4223831052,-0.616693,-0.286149,0.700068,-0.218455,9.89281559,0.398128718,-1.874137521,0.157860532,6.44072485,-1.856071472,-1.025878906,-0.819335938,0.201660156
265,4223839385,-0.617091,-0.286174,0.69967,-0.218572,9.874806404,0.380976439,-1.812688828,0.634746432,7.452667713,-2.119693518,-1.027832031,-0.822265625,0.200683594
266,4223847718,-0.617537,-0.286224,0.699215,-0.218705,9.848439217,0.443271577,-1.799325466,0.953310668,8.380926132,-2.605416298,-1.026855469,-0.824707031,0.198730469
267,4223856051,-0.618038,-0.286251,0.69872,-0.218836,9.828632355,0.51095432,-1.81788218,0.633081377,9.325323105,-2.717913389,-1.025390625,-0.817871094,0.200683594
268,4223864384,-0.618617,-0.28624,0.69818,-0.218936,9.822440147,0.537798345,-1.774943829,-0.14724344,10.42991257,-3.024029493,-1.026367188,-0.822753906,0.195800781
269,4223872717,-0.619269,-0.286187,0.697606,-0.218991,9.815364838,0.544461787,-1.704157114,-1.033675432,11.38875675,-3.371230602,-1.024902344,-0.823730469,0.196289063
270,4223881050,-0.619982,-0.28607,0.697024,-0.218981,9.804881096,0.545456052,-1.634078741,-2.49768281,11.96046543,-3.51402998,-1.02734375,-0.821289063,0.196289063
271,4223889383,-0.620738,-0.285875,0.696442,-0.218947,9.822118759,0.484522551,-1.571462035,-3.538414717,12.52313232,-3.104304552,-1.026855469,-0.827148438,0.194824219
272,4223897716,-0.621509,-0.285664,0.695844,-0.218934,9.816979408,0.391870171,-1.473394036,-3.525198221,12.93473053,-2.874212265,-1.026367188,-0.825195313,0.195800781
273,4223906049,-0.622286,-0.285469,0.69523,-0.218933,9.807783127,0.329862088,-1.324694157,-3.23365736,13.12181759,-3.004281759,-1.026367188,-0.826171875,0.187988281
